s_i,FULLY_SUPERVISED_CLASSIFIER,CGAN_BASIC_DJ_SUPERVISED_CLASSIFIER,CGAN_GUMBEL_DJ_SUPERVISED_CLASSIFIER,SSL_GAN,TRIPLE_GAN,SSL_VAE,VAT,ENTROPY_MINIMISATION,LABEL_PROPAGATION,ASSFSCMR,SFAMCAMT,PARTIAL_SUPERVISED_CLASSIFIER
0,0.9800199270248413,0.8301697969436646,0.8871128559112549,0.6883116960525513,0.6223776340484619,0.6853146553039551,0.6953046917915344,0.6863136887550354,0.6053946018218994,,,0.6663336753845215
1,0.9740000367164612,0.6920000314712524,0.9010000228881836,0.7130000591278076,0.6490000486373901,0.6860000491142273,0.6990000605583191,0.675000011920929,0.5480000376701355,,,0.6840000152587891
2,0.9430569410324097,0.8741258382797241,0.9150848984718323,0.7662337422370911,0.7042956948280334,0.7542457580566406,0.8731268644332886,0.7872127890586853,0.7512487173080444,,,0.7752247452735901
3,0.9700000286102295,0.8300000429153442,0.8890000581741333,0.718000054359436,0.4710000157356262,0.706000030040741,0.6980000138282776,0.6660000085830688,0.6650000214576721,,,0.6600000262260437
4,0.968000054359436,0.8210000395774841,0.8840000629425049,0.6950000524520874,0.6440000534057617,0.6680000424385071,0.8220000267028809,0.7230000495910645,0.659000039100647,,,0.6610000133514404
5,0.9770229458808899,0.8921078443527222,0.8421578407287598,0.7562437057495117,0.7502497434616089,0.7092906832695007,0.8691308498382568,0.7352647185325623,0.723276674747467,,,0.7312687039375305
6,0.9380618929862976,0.8841158747673035,0.8741258382797241,0.730269730091095,0.6603396534919739,0.7902097702026367,0.8361638188362122,0.7612387537956238,0.8391607999801636,,,0.8021977543830872
7,0.9690309166908264,0.8481518030166626,0.8441558480262756,0.8101897835731506,0.6543456315994263,0.829170823097229,0.8531468510627747,0.786213755607605,0.7682317495346069,,,0.7832167744636536
8,0.9600000381469727,0.8680000305175781,0.8790000677108765,0.7480000257492065,0.6180000305175781,0.6580000519752502,0.8350000381469727,0.7690000534057617,0.7640000581741333,,,0.7740000486373901
9,0.9880119562149048,0.795204758644104,0.8271728157997131,0.64035964012146,0.5994005799293518,0.6013985872268677,0.8081917762756348,0.7492507100105286,0.6463536024093628,,,0.6423576474189758
10,0.9610389471054077,0.6683316230773926,0.8161838054656982,0.69630366563797,0.667332649230957,0.7132866978645325,0.804195761680603,0.7192807197570801,0.7152847051620483,,,0.7152847051620483
11,0.9110000729560852,0.7890000343322754,0.7620000243186951,0.7570000290870667,0.7050000429153442,0.7250000238418579,0.7920000553131104,0.7590000629425049,0.7460000514984131,,,0.7150000333786011
12,0.9720000624656677,0.8130000233650208,0.8380000591278076,0.7940000295639038,0.7120000123977661,0.7390000224113464,0.8290000557899475,0.7630000114440918,0.7610000371932983,,,0.7420000433921814
13,0.9440000653266907,0.8650000691413879,0.8510000109672546,0.7490000128746033,0.690000057220459,0.6910000443458557,0.7800000309944153,0.7330000400543213,0.7160000205039978,,,0.7440000176429749
14,0.9750000238418579,0.8020000457763672,0.8940000534057617,0.7990000247955322,0.7510000467300415,0.8130000233650208,0.8810000419616699,0.7890000343322754,0.8630000352859497,,,0.800000011920929
15,0.975024938583374,0.7962037920951843,0.8521478176116943,0.7702297568321228,0.739260733127594,0.7002996802330017,0.7382616996765137,0.7172827124595642,0.6753246784210205,,,0.7222777009010315
16,0.9870129823684692,0.813186764717102,0.838161826133728,0.6613386273384094,0.6343656182289124,0.5824175477027893,0.64035964012146,0.6303696036338806,0.6183816194534302,,,0.6293706297874451
17,0.9750000238418579,0.7720000147819519,0.7660000324249268,0.7520000338554382,0.8060000538825989,0.7270000576972961,0.7690000534057617,0.7850000262260437,0.800000011920929,,,0.7870000600814819
18,0.987000048160553,0.8760000467300415,0.9530000686645508,0.7690000534057617,0.7480000257492065,0.7740000486373901,0.7740000486373901,0.7350000143051147,0.7580000162124634,,,0.7350000143051147
19,0.9610000252723694,0.7410000562667847,0.906000018119812,0.7290000319480896,0.6830000281333923,0.7570000290870667,0.9020000696182251,0.7290000319480896,0.7040000557899475,,,0.7560000419616699
20,0.9850149750709534,0.8221778273582458,0.8911088705062866,0.8051947951316833,0.6803196668624878,0.7222777009010315,0.8001998066902161,0.7692307233810425,0.7312687039375305,,,0.7652347683906555
21,0.9750000238418579,0.8140000104904175,0.815000057220459,0.7740000486373901,0.6710000038146973,0.7170000076293945,0.7410000562667847,0.706000030040741,0.7190000414848328,,,0.7050000429153442
22,0.9850000739097595,0.7350000143051147,0.7830000519752502,0.581000030040741,0.6370000243186951,0.6410000324249268,0.6320000290870667,0.5690000057220459,0.6360000371932983,,,0.6660000085830688
23,0.9660000205039978,0.7800000309944153,0.734000027179718,0.753000020980835,0.7450000643730164,0.7210000157356262,0.8010000586509705,0.7680000066757202,0.7270000576972961,,,0.7190000414848328
24,0.9770229458808899,0.6813186407089233,0.8121877908706665,0.6913086771965027,0.6643356680870056,0.730269730091095,0.7762237787246704,0.7082917094230652,0.6943056583404541,,,0.6703296303749084
25,0.9890109896659851,0.8451548218727112,0.8741258382797241,0.8421578407287598,0.7422577142715454,0.7252746820449829,0.8231768012046814,0.7272726893424988,0.7492507100105286,,,0.7282717227935791
26,0.9670000672340393,0.8230000138282776,0.8190000653266907,0.8410000205039978,0.7930000424385071,0.7620000243186951,0.7790000438690186,0.8510000109672546,0.7800000309944153,,,0.753000020980835
27,0.9730000495910645,0.7660000324249268,0.9580000638961792,0.7010000348091125,0.7170000076293945,0.6940000057220459,0.8550000190734863,0.76500004529953,0.7420000433921814,,,0.7710000276565552
28,0.9660000205039978,0.8440000414848328,0.9270000457763672,0.7550000548362732,0.6910000443458557,0.781000018119812,0.8090000152587891,0.8190000653266907,0.7750000357627869,,,0.7930000424385071
29,0.9800000190734863,0.815000057220459,0.862000048160553,0.7430000305175781,0.7150000333786011,0.781000018119812,0.7560000419616699,0.7200000286102295,0.6730000376701355,,,0.7510000467300415
30,0.9860279560089111,0.7365269660949707,0.8842315077781677,0.7305389046669006,0.49500998854637146,0.7415169477462769,0.8243513107299805,0.7674650549888611,0.7924151420593262,,,0.7325349450111389
31,0.9361277222633362,0.826347291469574,0.8942115902900696,0.8123752474784851,0.6447106003761292,0.7974051833152771,0.7824351191520691,0.8213573098182678,0.8283433318138123,,,0.7684630751609802
32,0.9530000686645508,0.8580000400543213,0.8420000672340393,0.7190000414848328,0.6700000166893005,0.6770000457763672,0.7110000252723694,0.6710000038146973,0.6690000295639038,,,0.6720000505447388
33,0.9850149750709534,0.8501498103141785,0.8251748085021973,0.7002996802330017,0.7012986540794373,0.6643356680870056,0.69630366563797,0.6593406200408936,0.6453546285629272,,,0.6843156814575195
34,0.9510489106178284,0.8031967878341675,0.885114848613739,0.8251748085021973,0.7422577142715454,0.8361638188362122,0.8101897835731506,0.7522477507591248,0.804195761680603,,,0.7852147817611694
35,0.984000027179718,0.7310000061988831,0.8750000596046448,0.703000009059906,0.7010000348091125,0.6940000057220459,0.7480000257492065,0.7200000286102295,0.6960000395774841,,,0.7020000219345093
36,0.9770229458808899,0.8481518030166626,0.9110888838768005,0.8231768012046814,0.7032966613769531,0.7802197337150574,0.8791208267211914,0.7492507100105286,0.7252746820449829,,,0.7822177410125732
37,0.9850000739097595,0.7430000305175781,0.8390000462532043,0.6850000619888306,0.6440000534057617,0.7150000333786011,0.7600000500679016,0.6740000247955322,0.6480000019073486,,,0.6830000281333923
38,0.9790000319480896,0.7900000214576721,0.8820000290870667,0.7430000305175781,0.6690000295639038,0.753000020980835,0.7210000157356262,0.7910000085830688,0.76500004529953,,,0.7570000290870667
39,0.9830169677734375,0.624375581741333,0.7602397203445435,0.687312662601471,0.6593406200408936,0.5974025726318359,0.6213786005973816,0.5694305300712585,0.568431556224823,,,0.5764235854148865
40,0.9120878577232361,0.8141857981681824,0.7312687039375305,0.7712287306785583,0.5554445385932922,0.7932067513465881,0.7782217860221863,0.7512487173080444,0.6503496170043945,,,0.7532467246055603
41,0.9620000720024109,0.800000011920929,0.8580000400543213,0.6830000281333923,0.527999997138977,0.7250000238418579,0.8090000152587891,0.7770000100135803,0.7080000042915344,,,0.7780000567436218
42,0.9790000319480896,0.7440000176429749,0.7630000114440918,0.6690000295639038,0.7350000143051147,0.7580000162124634,0.7850000262260437,0.7250000238418579,0.7610000371932983,,,0.7140000462532043
