s_i,FULLY_SUPERVISED_CLASSIFIER,CGAN_BASIC_DJ_SUPERVISED_CLASSIFIER,CGAN_GUMBEL_DJ_SUPERVISED_CLASSIFIER,SSL_GAN,TRIPLE_GAN,SSL_VAE,VAT,ENTROPY_MINIMISATION,LABEL_PROPAGATION,ASSFSCMR,SFAMCAMT,PARTIAL_SUPERVISED_CLASSIFIER
0,0.9970029592514038,0.8741258382797241,,0.7502497434616089,0.6823176741600037,0.6003996133804321,0.8061937689781189,0.7442557215690613,0.7522477507591248,,,0.710289716720581
1,0.9910000562667847,0.8320000171661377,,0.9160000681877136,0.7400000095367432,0.8720000386238098,0.8950000405311584,0.8270000219345093,0.8679999709129333,,,0.8300000429153442
2,0.9900000691413879,0.7850000262260437,,0.5690000057220459,0.5790000557899475,0.6920000314712524,0.6810000538825989,0.5940000414848328,0.5989999771118164,,,0.6720000505447388
3,0.9760000705718994,0.8210000395774841,,0.8250000476837158,0.7630000114440918,0.7950000166893005,0.8070000410079956,0.8580000400543213,0.8759999871253967,,,0.8660000562667847
4,0.9540000557899475,0.8440000414848328,,0.8990000486373901,0.8670000433921814,0.8950000405311584,0.89000004529953,0.8140000104904175,0.9240000247955322,,,0.8870000243186951
5,0.9610000252723694,0.9150000214576721,,0.8190000653266907,0.7320000529289246,0.7640000581741333,0.9120000600814819,0.7890000343322754,0.9290000200271606,,,0.8050000667572021
6,0.9780219793319702,0.8811188340187073,,0.757242739200592,0.7502497434616089,0.8321678042411804,0.8311688303947449,0.7942057847976685,0.8341658115386963,,,0.8581418395042419
7,0.9940000176429749,0.7770000100135803,,0.7380000352859497,0.6540000438690186,0.6410000324249268,0.7280000448226929,0.7260000109672546,0.7210000157356262,,,0.7090000510215759
8,0.9580000638961792,0.8230000138282776,,0.8250000476837158,0.7290000319480896,0.8380000591278076,0.9010000228881836,0.8450000286102295,0.9049999713897705,,,0.8460000157356262
9,0.9960000514984131,0.8140000104904175,,0.8490000367164612,0.6890000104904175,0.8340000510215759,0.9120000600814819,0.8370000123977661,0.9599999785423279,,,0.8370000123977661
10,0.9690309166908264,0.8811188340187073,,0.7912087440490723,0.7822177410125732,0.8171827793121338,0.8601398468017578,0.7472527027130127,0.6983016729354858,,,0.7272726893424988
11,0.9860000610351562,0.8300000429153442,,0.8160000443458557,0.737000048160553,0.7900000214576721,0.8360000252723694,0.8010000586509705,0.8389999866485596,,,0.8200000524520874
12,0.9930069446563721,0.7502497434616089,,0.7182816863059998,0.586413562297821,0.7832167744636536,0.8071928024291992,0.8061937689781189,0.6753246784210205,,,0.7802197337150574
13,0.9890109896659851,0.9130868911743164,,0.8411588072776794,0.6733266711235046,0.8411588072776794,0.8401598334312439,0.8331668376922607,0.8511488437652588,,,0.8541458249092102
14,0.9670000672340393,0.8100000619888306,,0.7660000324249268,0.6780000329017639,0.6690000295639038,0.9100000262260437,0.656000018119812,0.7609999775886536,,,0.6370000243186951
15,0.9880000352859497,0.7890000343322754,,0.7920000553131104,0.7360000610351562,0.7630000114440918,0.8630000352859497,0.7610000371932983,0.7590000033378601,,,0.7730000615119934
16,0.9920000433921814,0.7550000548362732,,0.8860000371932983,0.7670000195503235,0.8670000433921814,0.9300000667572021,0.8700000643730164,0.8740000128746033,,,0.862000048160553
17,0.9920000433921814,0.7950000166893005,,0.8730000257492065,0.8540000319480896,0.7550000548362732,0.8480000495910645,0.7850000262260437,0.8109999895095825,,,0.8500000238418579
18,0.9940000176429749,0.8670000433921814,,0.7300000190734863,0.7140000462532043,0.8240000605583191,0.8640000224113464,0.7600000500679016,0.7580000162124634,,,0.8100000619888306
19,0.9720000624656677,0.8210000395774841,,0.7450000643730164,0.6960000395774841,0.6840000152587891,0.8070000410079956,0.7600000500679016,0.6940000057220459,,,0.7230000495910645
20,0.9490509033203125,0.8341658115386963,,0.6613386273384094,0.6753246784210205,0.8611388206481934,0.7842157483100891,0.829170823097229,0.7522477507591248,,,0.829170823097229
21,0.956000030040741,0.8580000400543213,,0.6800000071525574,0.6340000033378601,0.76500004529953,0.8810000419616699,0.7320000529289246,0.6980000138282776,,,0.6230000257492065
22,0.9910089373588562,0.777222752571106,,0.8351647853851318,0.7522477507591248,0.7732267379760742,0.8831168413162231,0.7742257714271545,0.838161826133728,,,0.7832167744636536
