,0
0,0.7630000114440918
1,0.8939999938011169
2,0.5009999871253967
3,0.6119999885559082
4,0.6629999876022339
5,0.6830000281333923
6,0.6349999904632568
7,0.6520000100135803
8,0.6460000276565552
9,0.6499999761581421
10,0.921999990940094
11,0.7260000109672546
12,0.7429999709129333
13,0.6690000295639038
14,0.5910000205039978
15,0.656000018119812
16,0.6930000185966492
17,0.5950000286102295
18,0.9139999747276306
19,0.5569999814033508
20,0.6079999804496765
21,0.6349999904632568
22,0.9240000247955322
23,0.7360000014305115
24,0.652999997138977
25,0.5509999990463257
26,0.6690000295639038
27,0.6690000295639038
28,0.675000011920929
29,0.6029999852180481
30,0.7429999709129333
31,0.9039999842643738
32,0.6320000290870667
33,0.6679999828338623
34,0.6629999876022339
35,0.6039999723434448
36,0.9120000004768372
37,0.546999990940094
38,0.7120000123977661
39,0.6359999775886536
40,0.6930000185966492
41,0.7419999837875366
42,0.8040000200271606
43,0.5649999976158142
44,0.8930000066757202
45,0.6309999823570251
46,0.7350000143051147
47,0.6240000128746033
48,0.5640000104904175
49,0.7179999947547913
50,0.8790000081062317
51,0.5910000205039978
52,0.527999997138977
53,0.6050000190734863
54,0.8700000047683716
55,0.7417417168617249
56,0.6510000228881836
57,0.722000002861023
58,0.7250000238418579
59,0.6740000247955322
60,0.7239999771118164
61,0.621999979019165
62,0.5619999766349792
63,0.9340000152587891
64,0.7039999961853027
65,0.6200000047683716
66,0.6700000166893005
67,0.8059999942779541
68,0.6340000033378601
69,0.6970000267028809
70,0.628000020980835
71,0.625
72,0.6570000052452087
73,0.8889999985694885
74,0.5220000147819519
75,0.6700000166893005
76,0.6240000128746033
77,0.6159999966621399
78,0.890999972820282
79,0.7329999804496765
80,0.5360000133514404
81,0.6169999837875366
82,0.9200000166893005
83,0.6940000057220459
84,0.8970000147819519
85,0.703000009059906
86,0.6669999957084656
87,0.9110000133514404
88,0.6290000081062317
89,0.5929999947547913
90,0.6520000100135803
91,0.8809999823570251
92,0.703000009059906
93,0.5910000205039978
94,0.5450000166893005
95,0.6869999766349792
96,0.9120000004768372
97,0.6830000281333923
98,0.5640000104904175
99,0.8859999775886536
