,0
0,0.5735999941825867
1,0.70660001039505
2,0.29019999504089355
3,0.7638000249862671
4,0.8307999968528748
5,0.7793999910354614
6,0.8429999947547913
7,0.20559999346733093
8,0.5687999725341797
9,0.7915999889373779
10,0.2651999890804291
11,0.2295999974012375
12,0.5971999764442444
13,0.7372000217437744
14,0.37599998712539673
15,0.5577999949455261
16,0.5752000212669373
17,0.21559999883174896
18,0.6826000213623047
19,0.5979999899864197
20,0.7581999897956848
21,0.7509999871253967
22,0.7006000280380249
23,0.4715999960899353
24,0.6467999815940857
25,0.7129999995231628
26,0.6043999791145325
27,0.8187999725341797
28,0.8398000001907349
29,0.5601999759674072
30,0.5627999901771545
31,0.72079998254776
32,0.5577999949455261
33,0.42419999837875366
34,0.645799994468689
35,0.5806000232696533
36,0.6639999747276306
37,0.6110000014305115
38,0.21879999339580536
39,0.826200008392334
40,0.6583999991416931
41,0.6074000000953674
42,0.8406000137329102
43,0.6245999932289124
44,0.7129999995231628
45,0.7202000021934509
46,0.8331999778747559
47,0.5267999768257141
48,0.3677999973297119
49,0.769599974155426
50,0.8141999840736389
51,0.781000018119812
52,0.41780000925064087
53,0.6579999923706055
54,0.8420000076293945
55,0.6769999861717224
56,0.7450000047683716
57,0.8040000200271606
58,0.7811999917030334
59,0.7901999950408936
60,0.5242000222206116
61,0.8100000023841858
62,0.8285999894142151
63,0.6743999719619751
64,0.328000009059906
65,0.6442000269889832
66,0.8352000117301941
67,0.6320000290870667
68,0.6227999925613403
69,0.8094000220298767
70,0.6547999978065491
71,0.753600001335144
72,0.8159999847412109
73,0.7408000230789185
74,0.7229999899864197
75,0.598800003528595
76,0.6585999727249146
77,0.7472000122070312
78,0.6425999999046326
79,0.7541999816894531
80,0.7721999883651733
81,0.7260000109672546
82,0.6952000260353088
83,0.8004000186920166
84,0.765999972820282
85,0.35600000619888306
86,0.4569999873638153
87,0.7447999715805054
88,0.25519999861717224
89,0.6001999974250793
90,0.515999972820282
91,0.7232000231742859
92,0.5781999826431274
93,0.4341999888420105
94,0.745199978351593
95,0.6765999794006348
96,0.6489999890327454
97,0.7896000146865845
98,0.7657999992370605
99,0.8407999873161316
