,0
0,0.6759999990463257
1,0.6919999718666077
2,0.4970000088214874
3,0.8690000176429749
4,0.8539999723434448
5,0.8389999866485596
6,0.8870000243186951
7,0.734000027179718
8,0.8640000224113464
9,0.6930000185966492
10,0.7710000276565552
11,0.8709999918937683
12,0.8218218088150024
13,0.7080000042915344
14,0.8659999966621399
15,0.859000027179718
16,0.6470000147819519
17,0.5389999747276306
18,0.7039999961853027
19,0.7070000171661377
20,0.7889999747276306
21,0.6620000004768372
22,0.6480000019073486
23,0.8629999756813049
24,0.6600000262260437
25,0.44699999690055847
26,0.7789999842643738
27,0.6819999814033508
28,0.8560000061988831
29,0.7519999742507935
30,0.8220000267028809
31,0.8159999847412109
32,0.800000011920929
33,0.7850000262260437
34,0.6129999756813049
35,0.734000027179718
36,0.6909999847412109
37,0.8550000190734863
38,0.8650000095367432
39,0.8190000057220459
40,0.7749999761581421
41,0.6869999766349792
42,0.7670000195503235
43,0.847000002861023
44,0.8880000114440918
45,0.5920000076293945
46,0.8450000286102295
47,0.8999999761581421
48,0.7710000276565552
49,0.7829999923706055
50,0.7329999804496765
51,0.8809999823570251
52,0.7820000052452087
53,0.753000020980835
54,0.7139999866485596
55,0.7480000257492065
56,0.7379999756813049
57,0.9010000228881836
58,0.6549999713897705
59,0.7129999995231628
60,0.6729999780654907
61,0.8820000290870667
62,0.8899999856948853
63,0.843999981880188
64,0.8820000290870667
65,0.7409999966621399
66,0.9100000262260437
67,0.5659999847412109
68,0.515999972820282
69,0.7940000295639038
70,0.6949999928474426
71,0.5379999876022339
72,0.8769999742507935
73,0.7129999995231628
74,0.7440000176429749
75,0.699999988079071
76,0.6129999756813049
77,0.6779999732971191
78,0.6119999885559082
79,0.7419999837875366
80,0.6600000262260437
81,0.9070000052452087
82,0.7260000109672546
83,0.7580000162124634
84,0.8640000224113464
85,0.5249999761581421
86,0.9010000228881836
87,0.8809999823570251
88,0.6710000038146973
89,0.6320000290870667
90,0.2199999988079071
91,0.656000018119812
92,0.6349999904632568
93,0.7730000019073486
94,0.7689999938011169
95,0.6380000114440918
96,0.6579999923706055
97,0.8460000157356262
98,0.824999988079071
99,0.6340000033378601
