,0
0,0.9528999924659729
1,0.5317999720573425
2,0.67330002784729
3,0.9713000059127808
4,0.7900999784469604
5,0.8741000294685364
6,0.7849000096321106
7,0.8996000289916992
8,0.6495000123977661
9,0.8392999768257141
10,0.8877000212669373
11,0.9165999889373779
12,0.5242999792098999
13,0.5874000191688538
14,0.5740000009536743
15,0.9221000075340271
16,0.3880999982357025
17,0.8052999973297119
18,0.9754999876022339
19,0.8522999882698059
20,0.7807999849319458
21,0.8589000105857849
22,0.5597000122070312
23,0.7800999879837036
24,0.9309999942779541
25,0.7714999914169312
26,0.5683000087738037
27,0.9362999796867371
28,0.670199990272522
29,0.8587999939918518
30,0.7666000127792358
31,0.8629999756813049
32,0.9271000027656555
33,0.6718999743461609
34,0.8385000228881836
35,0.9438999891281128
36,0.913100004196167
37,0.5598000288009644
38,0.9088000059127808
39,0.7373999953269958
40,0.3758000135421753
41,0.9556999802589417
42,0.9380999803543091
43,0.6025000214576721
44,0.7477999925613403
45,0.8824999928474426
46,0.8174999952316284
47,0.6764000058174133
48,0.8701000213623047
49,0.7904999852180481
50,0.7221999764442444
51,0.6222000122070312
52,0.8921999931335449
53,0.633899986743927
54,0.9136999845504761
55,0.8500000238418579
56,0.9747999906539917
57,0.9496999979019165
58,0.5842999815940857
59,0.5892999768257141
60,0.895799994468689
61,0.8421000242233276
62,0.5748999714851379
63,0.6984999775886536
64,0.8313000202178955
65,0.9596999883651733
66,0.8878999948501587
67,0.963699996471405
68,0.9391999840736389
69,0.6419000029563904
70,0.8834999799728394
71,0.9279999732971191
72,0.917900025844574
73,0.6083999872207642
74,0.7468000054359436
75,0.44269999861717224
76,0.8726999759674072
77,0.6331999897956848
78,0.6990000009536743
79,0.7315999865531921
80,0.7989000082015991
81,0.6956999897956848
82,0.972000002861023
83,0.34940001368522644
84,0.6258999705314636
85,0.942300021648407
86,0.854200005531311
87,0.9372000098228455
88,0.9412999749183655
89,0.6229000091552734
90,0.7465000152587891
91,0.8094000220298767
92,0.8705999851226807
93,0.7497000098228455
94,0.8616999983787537
95,0.8030999898910522
96,0.598800003528595
97,0.8410000205039978
98,0.8716999888420105
99,0.8187000155448914
