,0
0,0.7630000114440918
1,0.6909999847412109
2,0.7509999871253967
3,0.8379999995231628
4,0.8330000042915344
5,0.7400000095367432
6,0.8009999990463257
7,0.8460000157356262
8,0.6269999742507935
9,0.6050000190734863
10,0.7590000033378601
11,0.8429999947547913
12,0.7369999885559082
13,0.6700000166893005
14,0.6290000081062317
15,0.6359999775886536
16,0.9070000052452087
17,0.7039999961853027
18,0.628000020980835
19,0.7960000038146973
20,0.6129999756813049
21,0.5849999785423279
22,0.9150000214576721
23,0.8140000104904175
24,0.6320000290870667
25,0.7649999856948853
26,0.6079999804496765
27,0.6110000014305115
28,0.6549999713897705
29,0.8040000200271606
30,0.6589999794960022
31,0.75
32,0.7099999785423279
33,0.5950000286102295
34,0.7649999856948853
35,0.8059999942779541
36,0.6639999747276306
37,0.7879999876022339
38,0.6880000233650208
39,0.6620000004768372
40,0.6940000057220459
41,0.7279999852180481
42,0.6940000057220459
43,0.6990000009536743
44,0.75
45,0.6359999775886536
46,0.6570000052452087
47,0.6499999761581421
48,0.6510000228881836
49,0.6050000190734863
50,0.6700000166893005
51,0.6169999837875366
52,0.6169999837875366
53,0.3499999940395355
54,0.6759999990463257
55,0.7680000066757202
56,0.6729999780654907
57,0.6039999723434448
58,0.5479999780654907
59,0.6100000143051147
60,0.8759999871253967
61,0.5830000042915344
62,0.5580000281333923
63,0.8399999737739563
64,0.6209999918937683
65,0.6259999871253967
66,0.796999990940094
67,0.8349999785423279
68,0.8360000252723694
69,0.7379999756813049
70,0.6230000257492065
71,0.5550000071525574
72,0.8479999899864197
73,0.7979999780654907
74,0.7369999885559082
75,0.8809999823570251
76,0.6140000224113464
77,0.703000009059906
78,0.7680000066757202
79,0.6430000066757202
80,0.6119999885559082
81,0.6150000095367432
82,0.6650000214576721
83,0.6100000143051147
84,0.6629999876022339
85,0.6990000009536743
86,0.7149999737739563
87,0.8740000128746033
88,0.7379999756813049
89,0.6840000152587891
90,0.6589999794960022
91,0.6140000224113464
92,0.9039999842643738
93,0.6759999990463257
94,0.6029999852180481
95,0.7129999995231628
96,0.6549999713897705
97,0.7009999752044678
98,0.7590000033378601
99,0.6909999847412109
