,0
0,0.8052999973297119
1,0.8077999949455261
2,0.31540000438690186
3,0.7910000085830688
4,0.7670999765396118
5,0.8529999852180481
6,0.853600025177002
7,0.7111999988555908
8,0.7986999750137329
9,0.4083999991416931
10,0.7829999923706055
11,0.7829999923706055
12,0.4562999904155731
13,0.5576000213623047
14,0.7070000171661377
15,0.823199987411499
16,0.6301000118255615
17,0.6419000029563904
18,0.7447999715805054
19,0.8094000220298767
20,0.7718999981880188
21,0.6740999817848206
22,0.4616999924182892
23,0.666700005531311
24,0.8679999709129333
25,0.5160999894142151
26,0.853600025177002
27,0.8860999941825867
28,0.21930000185966492
29,0.8130999803543091
30,0.4648999869823456
31,0.8041999936103821
32,0.6707000136375427
33,0.6920999884605408
34,0.2168000042438507
35,0.8784999847412109
36,0.8353999853134155
37,0.8246999979019165
38,0.8518999814987183
39,0.35760000348091125
40,0.5730000138282776
41,0.8098999857902527
42,0.8342000246047974
43,0.6685000061988831
44,0.43860000371932983
45,0.722599983215332
46,0.5630999803543091
47,0.7508999705314636
48,0.5508000254631042
49,0.5299999713897705
50,0.7382000088691711
51,0.807200014591217
52,0.20430000126361847
53,0.45910000801086426
54,0.6827999949455261
55,0.7505999803543091
56,0.5745999813079834
57,0.777400016784668
58,0.8629999756813049
59,0.8804000020027161
60,0.1453000009059906
61,0.4618000090122223
62,0.7724999785423279
63,0.7601000070571899
64,0.7423999905586243
65,0.7817000150680542
66,0.8690999746322632
67,0.23720000684261322
68,0.3873000144958496
69,0.7436000108718872
70,0.37619999051094055
71,0.8586999773979187
72,0.8486999869346619
73,0.6970000267028809
74,0.5011000037193298
75,0.6948999762535095
76,0.5681999921798706
77,0.8287000060081482
78,0.8396999835968018
79,0.6883999705314636
80,0.7710000276565552
81,0.784500002861023
82,0.2590999901294708
83,0.40119999647140503
84,0.38530001044273376
85,0.8550000190734863
86,0.7889999747276306
87,0.7599999904632568
88,0.8654000163078308
89,0.7013999819755554
90,0.16169999539852142
91,0.5108000040054321
92,0.6725000143051147
93,0.8360000252723694
94,0.241799995303154
95,0.8540999889373779
96,0.6743000149726868
97,0.8327000141143799
98,0.8438000082969666
99,0.7070000171661377
