,0
0,0.8668000102043152
1,0.498199999332428
2,0.4235999882221222
3,0.717199981212616
4,0.38420000672340393
5,0.6312000155448914
6,0.7766000032424927
7,0.6122000217437744
8,0.5776000022888184
9,0.853600025177002
10,0.6276000142097473
11,0.6607999801635742
12,0.6585999727249146
13,0.8708000183105469
14,0.7910000085830688
15,0.5717999935150146
16,0.7901999950408936
17,0.88919997215271
18,0.8574000000953674
19,0.7347999811172485
20,0.7376000285148621
21,0.7817999720573425
22,0.5126000046730042
23,0.6863999962806702
24,0.8270000219345093
25,0.7807999849319458
26,0.8751999735832214
27,0.6141999959945679
28,0.8176000118255615
29,0.7609999775886536
30,0.8501999974250793
31,0.6413999795913696
32,0.8561999797821045
33,0.852400004863739
34,0.8464000225067139
35,0.6714000105857849
36,0.859000027179718
37,0.6909999847412109
38,0.5875999927520752
39,0.578000009059906
40,0.6097999811172485
41,0.8429999947547913
42,0.781000018119812
43,0.8664000034332275
44,0.7318000197410583
45,0.7943999767303467
46,0.6714000105857849
47,0.8597999811172485
48,0.6384000182151794
49,0.729200005531311
50,0.7904000282287598
51,0.532800018787384
52,0.7847999930381775
53,0.7910000085830688
54,0.640999972820282
55,0.7476000189781189
56,0.8537999987602234
57,0.8596000075340271
58,0.8569999933242798
59,0.8661999702453613
60,0.5741999745368958
61,0.817799985408783
62,0.8259999752044678
63,0.5508000254631042
64,0.7983999848365784
65,0.7803999781608582
66,0.8521999716758728
67,0.6728000044822693
68,0.8073999881744385
69,0.8539999723434448
70,0.7572000026702881
71,0.8123999834060669
72,0.7161999940872192
73,0.8285999894142151
74,0.6434000134468079
75,0.3172000050544739
76,0.6272000074386597
77,0.7882000207901001
78,0.8343999981880188
79,0.8550000190734863
80,0.7653999924659729
81,0.8417999744415283
82,0.8604000210762024
83,0.8568000197410583
84,0.620199978351593
85,0.7117999792098999
86,0.545799970626831
87,0.79339998960495
88,0.7603999972343445
89,0.829200029373169
90,0.6998000144958496
91,0.7965999841690063
92,0.7681999802589417
93,0.8597999811172485
94,0.8388000130653381
95,0.8051999807357788
96,0.8077999949455261
97,0.8697999715805054
98,0.6237999796867371
99,0.7152000069618225
