,0
0,0.7300000190734863
1,0.5649999976158142
2,0.5730000138282776
3,0.7360000014305115
4,0.621999979019165
5,0.7850000262260437
6,0.9190000295639038
7,0.9020000100135803
8,0.6850000023841858
9,0.8069999814033508
10,0.6880000233650208
11,0.6299999952316284
12,0.6620000004768372
13,0.6140000224113464
14,0.8880000114440918
15,0.6700000166893005
16,0.8870000243186951
17,0.6140000224113464
18,0.6909999847412109
19,0.7120000123977661
20,0.7319999933242798
21,0.6430000066757202
22,0.7609999775886536
23,0.8050000071525574
24,0.699999988079071
25,0.6830000281333923
26,0.7170000076293945
27,0.859000027179718
28,0.6850000023841858
29,0.7319999933242798
30,0.6819999814033508
31,0.5950000286102295
32,0.6100000143051147
33,0.7089999914169312
34,0.6589999794960022
35,0.7710000276565552
36,0.6669999957084656
37,0.9120000004768372
38,0.7490000128746033
39,0.7490000128746033
40,0.8539999723434448
41,0.6389999985694885
42,0.8899999856948853
43,0.6759999990463257
44,0.6290000081062317
45,0.9330000281333923
46,0.828000009059906
47,0.8529999852180481
48,0.6100000143051147
49,0.6499999761581421
50,0.5889999866485596
51,0.5929999947547913
52,0.8330000042915344
53,0.6340000033378601
54,0.8539999723434448
55,0.8479999899864197
56,0.6269999742507935
57,0.8090000152587891
58,0.6759999990463257
59,0.6639999747276306
60,0.746999979019165
61,0.6230000257492065
62,0.5460000038146973
63,0.800000011920929
64,0.7110000252723694
65,0.8240000009536743
66,0.7749999761581421
67,0.6349999904632568
68,0.6430000066757202
69,0.8679999709129333
70,0.6660000085830688
71,0.7080000042915344
72,0.6209999918937683
73,0.6899999976158142
74,0.6209999918937683
75,0.8648648858070374
76,0.7400000095367432
77,0.7129999995231628
78,0.8709999918937683
79,0.7020000219345093
80,0.609000027179718
81,0.800000011920929
82,0.7630000114440918
83,0.6610000133514404
84,0.8550000190734863
85,0.843999981880188
86,0.6690000295639038
87,0.7900000214576721
88,0.8980000019073486
89,0.8880000114440918
90,0.5899999737739563
91,0.7870000004768372
92,0.6779999732971191
93,0.7490000128746033
94,0.6159999966621399
95,0.7739999890327454
96,0.7739999890327454
97,0.5960000157356262
98,0.921999990940094
99,0.8519999980926514
