,0
0,0.7140000462532043
1,0.7740000486373901
2,0.7410000562667847
3,0.8220000267028809
4,0.796000063419342
5,0.781000018119812
6,0.6570000052452087
7,0.7890000343322754
8,0.7460000514984131
9,0.7350000143051147
10,0.8180000185966492
11,0.7790000438690186
12,0.8180000185966492
13,0.8040000200271606
14,0.6990000605583191
15,0.8320000171661377
16,0.5700000524520874
17,0.831000030040741
18,0.8070000410079956
19,0.7830000519752502
20,0.8060000538825989
21,0.8010000586509705
22,0.8240000605583191
23,0.8050000667572021
24,0.7990000247955322
25,0.7820000648498535
26,0.7240000367164612
27,0.7010000348091125
28,0.8140000104904175
29,0.8020000457763672
30,0.7620000243186951
31,0.8190000653266907
32,0.8030000329017639
33,0.6620000600814819
34,0.8290000557899475
35,0.7010000348091125
36,0.7380000352859497
37,0.7080000042915344
38,0.7640000581741333
39,0.7980000376701355
40,0.7440000176429749
41,0.7890000343322754
42,0.7360000610351562
43,0.7980000376701355
44,0.800000011920929
45,0.6810000538825989
46,0.8080000281333923
47,0.7310000061988831
48,0.8070000410079956
49,0.8180000185966492
50,0.7830000519752502
51,0.7900000214576721
52,0.7780000567436218
53,0.8040000200271606
54,0.7680000066757202
55,0.5945945978164673
56,0.7310000061988831
57,0.7760000228881836
58,0.8350000381469727
59,0.7940000295639038
60,0.7920000553131104
61,0.7300000190734863
62,0.7950000166893005
63,0.8410000205039978
64,0.8090000152587891
65,0.7920000553131104
66,0.7900000214576721
67,0.7870000600814819
68,0.7790000438690186
69,0.8300000429153442
70,0.7890000343322754
71,0.8100000619888306
72,0.7270000576972961
73,0.8190000653266907
74,0.7910000085830688
75,0.8060000538825989
76,0.7820000648498535
77,0.7970000505447388
78,0.6520000100135803
79,0.7440000176429749
80,0.7210000157356262
81,0.8040000200271606
82,0.8200000524520874
83,0.7930000424385071
84,0.8240000605583191
85,0.8290000557899475
86,0.7780000567436218
87,0.7580000162124634
88,0.7520000338554382
89,0.7760000228881836
90,0.7630000114440918
91,0.7640000581741333
92,0.7460000514984131
93,0.8190000653266907
94,0.7890000343322754
95,0.7580000162124634
96,0.6980000138282776
97,0.690000057220459
98,0.7210000157356262
99,0.8020000457763672
