,0
0,0.7958999872207642
1,0.7558000087738037
2,0.7592999935150146
3,0.7775999903678894
4,0.7804999947547913
5,0.7985999584197998
6,0.7039999961853027
7,0.7369999885559082
8,0.7615000009536743
9,0.807699978351593
10,0.7633999586105347
11,0.7915999889373779
12,0.7057999968528748
13,0.8136000037193298
14,0.776699960231781
15,0.776199996471405
16,0.7979999780654907
17,0.7416999936103821
18,0.8223999738693237
19,0.70660001039505
20,0.7649999856948853
21,0.7634999752044678
22,0.7142999768257141
23,0.8032999634742737
24,0.7279999852180481
25,0.8034999966621399
26,0.6739999651908875
27,0.7691999673843384
28,0.8156999945640564
29,0.7993999719619751
30,0.7684999704360962
31,0.7529999613761902
32,0.7226999998092651
33,0.8228999972343445
34,0.7793999910354614
35,0.7938999533653259
36,0.7586999535560608
37,0.7337999939918518
38,0.8267999887466431
39,0.7762999534606934
40,0.7522000074386597
41,0.76419997215271
42,0.8220999836921692
43,0.8017999529838562
44,0.7551999688148499
45,0.6046000123023987
46,0.7687999606132507
47,0.7669999599456787
48,0.7698999643325806
49,0.7698999643325806
50,0.7741999626159668
51,0.7353999614715576
52,0.788599967956543
53,0.7216999530792236
54,0.6902999877929688
55,0.7940999865531921
56,0.7774999737739563
57,0.82669997215271
58,0.757099986076355
59,0.7343999743461609
60,0.736799955368042
61,0.7234999537467957
62,0.7619999647140503
63,0.8156999945640564
64,0.7581999897956848
65,0.8252999782562256
66,0.752299964427948
67,0.8319000005722046
68,0.7170999646186829
69,0.7827999591827393
70,0.780299961566925
71,0.7581999897956848
72,0.8068999648094177
73,0.7617999911308289
74,0.7357999682426453
75,0.7910000085830688
76,0.786300003528595
77,0.6854999661445618
78,0.790399968624115
79,0.8052999973297119
80,0.7184999585151672
81,0.767799973487854
82,0.7930999994277954
83,0.7978000044822693
84,0.8166999816894531
85,0.8210999965667725
86,0.7522000074386597
87,0.7465999722480774
88,0.7163000106811523
89,0.7599999904632568
90,0.8151999711990356
91,0.7142999768257141
92,0.7843999862670898
93,0.7742999792098999
94,0.7484999895095825
95,0.64410001039505
96,0.7944999933242798
97,0.8138999938964844
98,0.7967999577522278
99,0.7975999712944031
