s_i,FULLY_SUPERVISED_CLASSIFIER,CGAN_BASIC_DJ_SUPERVISED_CLASSIFIER,CGAN_GUMBEL_DJ_SUPERVISED_CLASSIFIER,SSL_GAN,TRIPLE_GAN,SSL_VAE,VAT,ENTROPY_MINIMISATION,LABEL_PROPAGATION,PARTIAL_SUPERVISED_CLASSIFIER
42,0.6043955683708191,,,0.5744255781173706,0.5604395270347595,0.5664335489273071,,0.5634365677833557,0.5884115695953369,0.5494505167007446
43,0.6553446650505066,,,0.5784215331077576,0.5914085507392883,0.5334665179252625,,0.5664335489273071,0.5884115695953369,0.5444555282592773
44,0.5994005799293518,,,0.5534465312957764,0.5614385604858398,0.534465491771698,,0.5524475574493408,0.5884115695953369,0.550449550151825
45,0.6980000138282776,,,0.6550000309944153,0.6760000586509705,0.6320000290870667,,0.6570000052452087,0.5884115695953369,0.6470000147819519
46,0.6850000619888306,,,0.6700000166893005,0.6720000505447388,0.6770000457763672,,0.6670000553131104,0.5884115695953369,0.6630000472068787
47,0.6200000047683716,,,0.6460000276565552,0.6170000433921814,0.6170000433921814,,0.6150000095367432,0.5884115695953369,0.6180000305175781
48,0.6780000329017639,,,0.6360000371932983,0.612000048160553,0.6710000038146973,,0.659000039100647,0.5884115695953369,0.6600000262260437
49,0.6813186407089233,,,0.6663336753845215,0.6703296303749084,0.6773226857185364,,0.6633366346359253,0.5884115695953369,0.667332649230957
50,0.7000000476837158,,,0.6630000472068787,0.6620000600814819,0.6410000324249268,,0.6640000343322754,0.5884115695953369,0.6690000295639038
51,0.6830000281333923,,,0.6810000538825989,0.6500000357627869,0.6410000324249268,,0.6730000376701355,0.5884115695953369,0.6850000619888306
52,0.7182816863059998,,,0.6533466577529907,0.6313686370849609,0.6413586139678955,,0.6643356680870056,0.5884115695953369,0.6563436388969421
53,0.6730000376701355,,,0.6050000190734863,0.6010000109672546,0.6080000400543213,,0.6110000014305115,0.5884115695953369,0.6170000433921814
54,0.710289716720581,,,0.5914085507392883,0.5784215331077576,0.5604395270347595,,0.5874125957489014,0.5884115695953369,0.5884115695953369
55,0.6140000224113464,,,0.5630000233650208,0.6050000190734863,0.6140000224113464,,0.6080000400543213,0.5884115695953369,0.6100000143051147
56,0.6830000281333923,,,0.7070000171661377,0.6850000619888306,0.7070000171661377,,0.6950000524520874,0.5884115695953369,0.6990000605583191
57,0.7570000290870667,,,0.6360000371932983,0.5820000171661377,0.6850000619888306,,0.659000039100647,0.5884115695953369,0.6520000100135803
58,0.6600000262260437,,,0.6150000095367432,0.6380000114440918,0.5480000376701355,,0.6050000190734863,0.5884115695953369,0.6260000467300415
59,0.7000000476837158,,,0.659000039100647,0.6740000247955322,0.6850000619888306,,0.6720000505447388,0.5884115695953369,0.6800000071525574
60,0.7225548624992371,,,0.7095808386802673,0.6686626672744751,0.6876247525215149,,0.6816367506980896,0.5884115695953369,0.7075848579406738
61,0.6030000448226929,,,0.6210000514984131,0.6140000224113464,0.6050000190734863,,0.6240000128746033,0.5884115695953369,0.597000002861023
62,0.6160000562667847,,,0.5980000495910645,0.5540000200271606,0.5850000381469727,,0.5990000367164612,0.5884115695953369,0.5980000495910645
63,0.6613386273384094,,,0.6073926091194153,0.5884115695953369,0.5904095768928528,,0.6703296303749084,0.5884115695953369,0.5924075841903687
64,0.7045907974243164,,,0.667664647102356,0.6816367506980896,0.7015967965126038,,0.6996008157730103,0.5884115695953369,0.6926147937774658
65,0.6770000457763672,,,0.5960000157356262,0.5700000524520874,0.6140000224113464,,0.6230000257492065,0.5884115695953369,0.6180000305175781
66,0.6600000262260437,,,0.6360000371932983,0.6130000352859497,0.597000002861023,,0.5850000381469727,0.5884115695953369,0.6050000190734863
67,0.6380000114440918,,,0.5800000429153442,0.5290000438690186,0.5800000429153442,,0.5900000333786011,0.5884115695953369,0.5760000348091125
68,0.6490000486373901,,,0.6060000061988831,0.6460000276565552,0.6240000128746033,,0.6460000276565552,0.5884115695953369,0.6390000581741333
69,0.6480000019073486,,,0.6300000548362732,0.6200000047683716,0.6320000290870667,,0.6220000386238098,0.5884115695953369,0.6340000033378601
70,0.7200000286102295,,,0.6030000448226929,0.6480000019073486,0.6270000338554382,,0.6410000324249268,0.5884115695953369,0.6370000243186951
71,0.6846307516098022,,,0.6916167736053467,0.6706587076187134,0.6806387305259705,,0.6926147937774658,0.5884115695953369,0.6856287121772766
72,0.710289716720581,,,0.6143856048583984,0.5734265446662903,0.6433566212654114,,0.658341646194458,0.5884115695953369,0.6613386273384094
73,0.578000009059906,,,0.5840000510215759,0.5720000267028809,0.5610000491142273,,0.5630000233650208,0.5884115695953369,0.5640000104904175
74,0.675000011920929,,,0.6170000433921814,0.6080000400543213,0.5920000076293945,,0.6180000305175781,0.5884115695953369,0.6140000224113464
75,0.6950000524520874,,,0.597000002861023,0.6780000329017639,0.6840000152587891,,0.6660000085830688,0.5884115695953369,0.6640000343322754
76,0.6980000138282776,,,0.6520000100135803,0.6700000166893005,0.6760000586509705,,0.690000057220459,0.5884115695953369,0.6360000371932983
77,0.7262737154960632,,,0.6513486504554749,0.6363636255264282,0.6753246784210205,,0.6453546285629272,0.5884115695953369,0.6793206334114075
78,0.6753246784210205,,,0.6283715963363647,0.6233766078948975,0.6453546285629272,,0.6083915829658508,0.5884115695953369,0.6473526358604431
79,0.6643356680870056,,,0.6253746151924133,0.5824175477027893,0.6723276376724243,,0.6943056583404541,0.5884115695953369,0.6893106698989868
80,0.6653346419334412,,,0.624375581741333,0.6723276376724243,0.6313686370849609,,0.6553446650505066,0.5884115695953369,0.6523476243019104
81,0.718000054359436,,,0.593000054359436,0.6630000472068787,0.656000018119812,,0.706000030040741,0.5884115695953369,0.7070000171661377
82,0.6820000410079956,,,0.6690000295639038,0.5960000157356262,0.6550000309944153,,0.6490000486373901,0.5884115695953369,0.6370000243186951
83,0.6050000190734863,,,0.5360000133514404,0.5509999990463257,0.5170000195503235,,0.527999997138977,0.5884115695953369,0.527999997138977
84,0.6580000519752502,,,0.6500000357627869,0.5950000286102295,0.6500000357627869,,0.6450000405311584,0.5884115695953369,0.6440000534057617
85,0.7260000109672546,,,0.7040000557899475,0.6110000014305115,0.6990000605583191,,0.7330000400543213,0.5884115695953369,0.6990000605583191
86,0.6490000486373901,,,0.6510000228881836,0.6410000324249268,0.6500000357627869,,0.6530000567436218,0.5884115695953369,0.6520000100135803
87,0.7145708799362183,,,0.6876247525215149,0.7065868377685547,0.6916167736053467,,0.6357285380363464,0.5884115695953369,0.6836327314376831
88,0.6953046917915344,,,0.6813186407089233,0.6713286638259888,0.6833166480064392,,0.6643356680870056,0.5884115695953369,0.6563436388969421
89,0.7012986540794373,,,0.6823176741600037,0.667332649230957,0.6683316230773926,,0.6543456315994263,0.5884115695953369,0.6473526358604431
90,0.5910000205039978,,,0.5920000076293945,0.5910000205039978,0.6160000562667847,,0.578000009059906,0.5884115695953369,0.5920000076293945
91,0.6840000152587891,,,0.64000004529953,0.5670000314712524,0.5470000505447388,,0.5890000462532043,0.5884115695953369,0.5770000219345093
92,0.6450000405311584,,,0.6270000338554382,0.5560000538825989,0.6310000419616699,,0.6580000519752502,0.5884115695953369,0.6360000371932983
93,0.7170000076293945,,,0.6580000519752502,0.6460000276565552,0.6730000376701355,,0.675000011920929,0.5884115695953369,0.6500000357627869
94,0.6143856048583984,,,0.5964035987854004,0.6083915829658508,0.577422559261322,,0.6043955683708191,0.5884115695953369,0.5964035987854004
95,0.6516966223716736,,,0.598802387714386,0.5828343033790588,0.6267465353012085,,0.6117764711380005,0.5884115695953369,0.6017963886260986
96,0.676323652267456,,,0.5984016060829163,0.550449550151825,0.6143856048583984,,0.5894105434417725,0.5884115695953369,0.5884115695953369
97,0.7070000171661377,,,0.6860000491142273,0.6850000619888306,0.6730000376701355,,0.6920000314712524,0.5884115695953369,0.6890000104904175
98,0.6960000395774841,,,0.6460000276565552,0.6450000405311584,0.6760000586509705,,0.6480000019073486,0.5884115695953369,0.6580000519752502
99,0.7260000109672546,,,0.7240000367164612,0.7020000219345093,0.7200000286102295,,0.6970000267028809,0.5884115695953369,0.6980000138282776
