s_i,FULLY_SUPERVISED_CLASSIFIER,CGAN_BASIC_DJ_SUPERVISED_CLASSIFIER,CGAN_GUMBEL_DJ_SUPERVISED_CLASSIFIER,SSL_GAN,TRIPLE_GAN,SSL_VAE,VAT,ENTROPY_MINIMISATION,LABEL_PROPAGATION,PARTIAL_SUPERVISED_CLASSIFIER
14,0.9710578918457031,0.8373253345489502,,0.7694610953330994,0.7714570760726929,0.8063872456550598,0.8582834601402283,0.8073852062225342,0.7305389046669006,0.7954092025756836
15,0.9010988473892212,0.8451548218727112,,0.7632367610931396,0.7012986540794373,0.8251748085021973,0.7852147817611694,0.721278727054596,0.7452547550201416,0.7172827124595642
16,0.9960000514984131,0.8510000109672546,,0.7100000381469727,0.7970000505447388,0.7100000381469727,0.8060000538825989,0.784000039100647,0.7760000228881836,0.718000054359436
17,0.9430000185966492,0.7550000548362732,,0.7150000333786011,0.7140000462532043,0.6370000243186951,0.8020000457763672,0.7410000562667847,0.6660000085830688,0.6930000185966492
18,0.9590000510215759,0.7570000290870667,,0.7450000643730164,0.6970000267028809,0.7570000290870667,0.8540000319480896,0.7330000400543213,0.7260000109672546,0.7430000305175781
19,0.9960000514984131,0.784000039100647,,0.8130000233650208,0.7760000228881836,0.737000048160553,0.8860000371932983,0.7320000529289246,0.7429999709129333,0.7480000257492065
20,0.9690000414848328,0.7600000500679016,,0.7430000305175781,0.7390000224113464,0.76500004529953,0.7720000147819519,0.7440000176429749,0.7639999985694885,0.7670000195503235
21,0.984000027179718,0.8350000381469727,,0.7240000367164612,0.7580000162124634,0.7910000085830688,0.8350000381469727,0.7660000324249268,0.7120000123977661,0.6680000424385071
22,1.0,0.8450000286102295,,0.753000020980835,0.6910000443458557,0.7690000534057617,0.8760000467300415,0.7680000066757202,0.7639999985694885,0.7970000505447388
23,0.9890000224113464,0.7740000486373901,,0.7130000591278076,0.7190000414848328,0.7260000109672546,0.7470000386238098,0.737000048160553,0.7710000276565552,0.7270000576972961
24,0.9940000176429749,0.8800000548362732,,0.734000027179718,0.6970000267028809,0.8100000619888306,0.8320000171661377,0.7190000414848328,0.7789999842643738,0.7590000629425049
25,0.9630000591278076,0.8450000286102295,,0.7640000581741333,0.7480000257492065,0.7270000576972961,0.8420000672340393,0.76500004529953,0.765999972820282,0.7410000562667847
26,0.9880000352859497,0.843000054359436,,0.7520000338554382,0.7010000348091125,0.7390000224113464,0.8530000448226929,0.7090000510215759,0.746999979019165,0.6740000247955322
27,0.9920079708099365,0.8801198601722717,,0.7722277641296387,0.7732267379760742,0.786213755607605,0.7242757081985474,0.7622377276420593,0.7932068109512329,0.7682317495346069
28,0.9900000691413879,0.815000057220459,,0.7600000500679016,0.6880000233650208,0.7730000615119934,0.7680000066757202,0.7450000643730164,0.7680000066757202,0.7280000448226929
29,0.9850149750709534,0.8251748085021973,,0.7452546954154968,0.739260733127594,0.8221778273582458,0.8391607999801636,0.7992007732391357,0.7332667112350464,0.8021977543830872
30,0.987000048160553,0.8190000653266907,,0.7930000424385071,0.7670000195503235,0.8260000348091125,0.9300000667572021,0.800000011920929,0.8759999871253967,0.8210000395774841
31,0.9920079708099365,0.7402597069740295,,0.7182816863059998,0.7362636923789978,0.7192807197570801,0.8261737823486328,0.730269730091095,0.7452547550201416,0.7422577142715454
32,0.9960039854049683,0.7842157483100891,,0.7552447319030762,0.7542457580566406,0.7622377276420593,0.7532467246055603,0.777222752571106,0.7962037920951843,0.7552447319030762
33,0.9950000643730164,0.8880000710487366,,0.7520000338554382,0.8030000329017639,0.6580000519752502,0.8550000190734863,0.7750000357627869,0.8140000104904175,0.7990000247955322
34,0.9600399136543274,0.8541458249092102,,0.7652347683906555,0.7542457580566406,0.7532467246055603,0.7802197337150574,0.6863136887550354,0.7592407464981079,0.6723276376724243
35,0.9970000386238098,0.8400000333786011,,0.7290000319480896,0.7820000648498535,0.7160000205039978,0.8200000524520874,0.6950000524520874,0.7720000147819519,0.7930000424385071
36,0.9930069446563721,0.7932067513465881,,0.6653346419334412,0.6733266711235046,0.6133865714073181,0.8001998066902161,0.7162836790084839,0.7022976875305176,0.7172827124595642
37,0.9880119562149048,0.7592407464981079,,0.7422577142715454,0.7382616996765137,0.7422577142715454,0.8461537957191467,0.7382616996765137,0.7402597665786743,0.7372627258300781
38,0.9780000448226929,0.8630000352859497,,0.7510000467300415,0.7580000162124634,0.7210000157356262,0.7090000510215759,0.6780000329017639,0.6930000185966492,0.7510000467300415
39,0.975024938583374,0.8651348352432251,,0.82017982006073,0.7802197337150574,0.7132866978645325,0.8051947951316833,0.7532467246055603,0.7292707562446594,0.7532467246055603
40,0.9780000448226929,0.7900000214576721,,0.781000018119812,0.6710000038146973,0.7680000066757202,0.8240000605583191,0.7050000429153442,0.7289999723434448,0.7380000352859497
41,0.9760000705718994,0.8990000486373901,,0.8270000219345093,0.7400000095367432,0.8050000667572021,0.9120000600814819,0.8100000619888306,0.8270000219345093,0.796000063419342
42,0.9910000562667847,0.8730000257492065,,0.7140000462532043,0.7380000352859497,0.781000018119812,0.8490000367164612,0.7040000557899475,0.7070000171661377,0.7250000238418579
43,0.9940000176429749,0.8400000333786011,,0.7990000247955322,0.7670000195503235,0.7820000648498535,0.8860000371932983,0.7050000429153442,0.7860000133514404,0.76500004529953
44,0.987000048160553,0.8320000171661377,,0.7680000066757202,0.7300000190734863,0.7590000629425049,0.7400000095367432,0.7020000219345093,0.7680000066757202,0.7260000109672546
45,0.9670000672340393,0.8440000414848328,,0.7970000505447388,0.6650000214576721,0.7860000133514404,0.7970000505447388,0.7930000424385071,0.8080000281333923,0.831000030040741
46,0.9880000352859497,0.8560000658035278,,0.7640000581741333,0.6800000071525574,0.7570000290870667,0.8580000400543213,0.7550000548362732,0.7350000143051147,0.8270000219345093
47,0.9950049519538879,0.7552447319030762,,0.7032966613769531,0.7162836790084839,0.6713286638259888,0.757242739200592,0.7002996802330017,0.7042956948280334,0.6843156814575195
48,0.9640000462532043,0.9040000438690186,,0.8030000329017639,0.796000063419342,0.7990000247955322,0.8400000333786011,0.8020000457763672,0.8140000104904175,0.815000057220459
49,0.9940000176429749,0.7560000419616699,,0.6920000314712524,0.7550000548362732,0.6990000605583191,0.7260000109672546,0.7300000190734863,0.753000020980835,0.7660000324249268
50,0.9780219793319702,0.723276674747467,,0.7022976875305176,0.7112886905670166,0.7122876644134521,0.7372627258300781,0.714285671710968,0.7722277641296387,0.7192807197570801
51,0.9620379209518433,0.8461537957191467,,0.7532467246055603,0.7262737154960632,0.7982017993927002,0.7362636923789978,0.7352647185325623,0.7272727489471436,0.739260733127594
52,0.9920000433921814,0.8710000514984131,,0.796000063419342,0.8040000200271606,0.7800000309944153,0.893000066280365,0.7580000162124634,0.8339999914169312,0.718000054359436
53,0.9870129823684692,0.64035964012146,,0.6053946018218994,0.5624375343322754,0.6653346419334412,0.8141857981681824,0.6573426127433777,0.6903097033500671,0.6273726224899292
54,0.9800000190734863,0.8730000257492065,,0.7750000357627869,0.6320000290870667,0.7450000643730164,0.800000011920929,0.7390000224113464,0.8370000123977661,0.7440000176429749
55,0.999000072479248,0.8260000348091125,,0.718000054359436,0.7460000514984131,0.781000018119812,0.8630000352859497,0.8540000319480896,0.8069999814033508,0.8170000314712524
56,0.9430569410324097,0.8651348352432251,,0.7282717227935791,0.7072926759719849,0.7372627258300781,0.7622377276420593,0.7742257714271545,0.7582417726516724,0.7372627258300781
57,1.0,0.8280000686645508,,0.8160000443458557,0.7440000176429749,0.7310000061988831,0.8220000267028809,0.7820000648498535,0.7699999809265137,0.7510000467300415
58,0.9630000591278076,0.8250000476837158,,0.7450000643730164,0.6940000057220459,0.7360000610351562,0.7000000476837158,0.7260000109672546,0.7360000014305115,0.7210000157356262
59,0.9310000538825989,0.7500000596046448,,0.7880000472068787,0.7240000367164612,0.6760000586509705,0.8520000576972961,0.6720000505447388,0.7170000076293945,0.6990000605583191
60,0.9970000386238098,0.8350000381469727,,0.8890000581741333,0.7500000596046448,0.8560000658035278,0.8820000290870667,0.8180000185966492,0.8529999852180481,0.8200000524520874
61,0.9810000658035278,0.7220000624656677,,0.7670000195503235,0.7110000252723694,0.7450000643730164,0.7410000562667847,0.7330000400543213,0.7540000081062317,0.7410000562667847
62,0.909000039100647,0.7830000519752502,,0.7320000529289246,0.6990000605583191,0.7110000252723694,0.8070000410079956,0.7560000419616699,0.8019999861717224,0.7010000348091125
63,0.9880000352859497,0.8230000138282776,,0.7910000085830688,0.7820000648498535,0.7490000128746033,0.8230000138282776,0.7500000596046448,0.6970000267028809,0.7990000247955322
64,0.9550000429153442,0.8270000219345093,,0.7010000348091125,0.6740000247955322,0.6640000343322754,0.8160000443458557,0.7430000305175781,0.8379999995231628,0.7750000357627869
65,0.9860000610351562,0.8260000348091125,,0.7800000309944153,0.7110000252723694,0.8170000314712524,0.8570000529289246,0.7620000243186951,0.8420000076293945,0.7630000114440918
66,0.9230000376701355,0.8190000653266907,,0.6940000057220459,0.6960000395774841,0.6770000457763672,0.8350000381469727,0.7670000195503235,0.7730000019073486,0.7670000195503235
67,0.9740000367164612,0.8800000548362732,,0.8440000414848328,0.7730000615119934,0.7050000429153442,0.7750000357627869,0.7200000286102295,0.7739999890327454,0.753000020980835
68,0.9310000538825989,0.8350000381469727,,0.734000027179718,0.7330000400543213,0.7520000338554382,0.8270000219345093,0.7580000162124634,0.7419999837875366,0.7310000061988831
69,0.9710289239883423,0.8061937689781189,,0.7492507100105286,0.6833166480064392,0.7282717227935791,0.8091908097267151,0.7002996802330017,0.6553446650505066,0.6973026990890503
70,0.9660000205039978,0.8540000319480896,,0.7160000205039978,0.7580000162124634,0.8250000476837158,0.9300000667572021,0.8190000653266907,0.8220000267028809,0.812000036239624
71,0.9920000433921814,0.8710000514984131,,0.6810000538825989,0.7450000643730164,0.753000020980835,0.8440000414848328,0.7730000615119934,0.7749999761581421,0.796000063419342
72,0.9760000705718994,0.8570000529289246,,0.7550000548362732,0.753000020980835,0.7510000467300415,0.8340000510215759,0.781000018119812,0.7829999923706055,0.7430000305175781
73,0.9480000734329224,0.812000036239624,,0.6830000281333923,0.659000039100647,0.687000036239624,0.8100000619888306,0.6660000085830688,0.6639999747276306,0.6130000352859497
74,0.9910000562667847,0.8910000324249268,,0.8070000410079956,0.7560000419616699,0.7610000371932983,0.8830000162124634,0.7910000085830688,0.7400000095367432,0.7500000596046448
75,0.968000054359436,0.878000020980835,,0.76500004529953,0.6630000472068787,0.76500004529953,0.831000030040741,0.7980000376701355,0.6890000104904175,0.7560000419616699
76,0.9790209531784058,0.8391607999801636,,0.8351647853851318,0.8191807866096497,0.8321678042411804,0.8921078443527222,0.7892107963562012,0.8121877908706665,0.8171827793121338
77,0.9960000514984131,0.8380000591278076,,0.8350000381469727,0.6850000619888306,0.7420000433921814,0.8830000162124634,0.7780000567436218,0.7789999842643738,0.8180000185966492
78,0.9530469179153442,0.8771228790283203,,0.6903096437454224,0.7352647185325623,0.7252746820449829,0.7402597069740295,0.6973026990890503,0.7422577142715454,0.7672327756881714
79,0.8770000338554382,0.8510000109672546,,0.796000063419342,0.7220000624656677,0.7280000448226929,0.8820000290870667,0.8300000429153442,0.75,0.7230000495910645
80,0.9950000643730164,0.6710000038146973,,0.6820000410079956,0.6420000195503235,0.6330000162124634,0.718000054359436,0.6570000052452087,0.7089999914169312,0.6470000147819519
81,0.9860139489173889,0.8491508364677429,,0.723276674747467,0.7532467246055603,0.757242739200592,0.7732267379760742,0.7472527027130127,0.8021978139877319,0.7322677373886108
82,0.9850000739097595,0.8960000276565552,,0.8630000352859497,0.8070000410079956,0.7473045187752422,0.8670000433921814,0.7660000324249268,0.7606964438426785,0.7860000133514404
83,0.9960039854049683,0.8071928024291992,,0.7551716041852192,0.7293663448598011,0.7473045187752422,0.8164440565798656,0.7485210385667272,0.7606964438426785,0.6993007063865662
84,0.9420000314712524,0.8360000252723694,,0.7551716041852193,0.7293663448598011,0.7473045187752422,0.8164440565798656,0.7485210385667272,0.7606964438426784,0.781000018119812
85,0.9910089373588562,0.8461537957191467,,0.7551716041852193,0.7293663448598011,0.7473045187752422,0.8164440565798656,0.7485210385667272,0.7606964438426784,0.687312662601471
86,0.9690309166908264,0.8771228790283203,,0.7551716041852193,0.729366344859801,0.7473045187752423,0.8164440565798657,0.7485210385667272,0.7606964438426784,0.7902097702026367
87,0.9870129823684692,0.7762237787246704,,0.7551716041852193,0.729366344859801,0.7473045187752422,0.8164440565798657,0.7485210385667271,0.7606964438426784,0.7162836790084839
88,0.9700000286102295,0.8660000562667847,,0.7551716041852194,0.7293663448598011,0.7473045187752422,0.8164440565798656,0.7485210385667272,0.7606964438426786,0.6950000524520874
89,0.9920079708099365,0.8281717896461487,,0.7551716041852194,0.7293663448598011,0.7473045187752421,0.8164440565798656,0.7485210385667271,0.7606964438426786,0.6983016729354858
90,0.9730269312858582,0.7972027659416199,,0.7551716041852194,0.7293663448598011,0.7473045187752421,0.8164440565798656,0.7485210385667271,0.7606964438426786,0.7442557215690613
91,0.9960039854049683,0.705294668674469,,0.7551716041852194,0.729366344859801,0.747304518775242,0.8164440565798657,0.748521038566727,0.7606964438426785,0.7122876644134521
92,0.9920079708099365,0.7152847051620483,,0.7551716041852196,0.729366344859801,0.747304518775242,0.8164440565798657,0.748521038566727,0.7606964438426785,0.7882117629051208
93,0.9730269312858582,0.8251748085021973,,0.7551716041852196,0.729366344859801,0.747304518775242,0.8164440565798657,0.7485210385667269,0.7606964438426785,0.7602397203445435
94,0.9940000176429749,0.8760000467300415,,0.7551716041852196,0.729366344859801,0.7473045187752418,0.8164440565798657,0.7485210385667269,0.7606964438426785,0.737000048160553
95,0.9980000257492065,0.8090000152587891,,0.7551716041852196,0.7293663448598009,0.7473045187752418,0.8164440565798659,0.7485210385667268,0.7606964438426784,0.7900000214576721
96,0.9970000386238098,0.8400000333786011,,0.7551716041852193,0.7293663448598012,0.7473045187752421,0.8164440565798655,0.7485210385667272,0.7606964438426788,0.8030000329017639
97,0.9850149750709534,0.8551448583602905,,0.7551716041852193,0.7293663448598011,0.7473045187752421,0.8164440565798656,0.7485210385667271,0.7606964438426786,0.8391607999801636
98,0.971000075340271,0.8880000710487366,,0.7551716041852193,0.7293663448598011,0.747304518775242,0.8164440565798656,0.7485210385667271,0.7606964438426786,0.7950000166893005
99,0.9990009665489197,0.8221778273582458,,0.7551716041852193,0.7293663448598011,0.747304518775242,0.8164440565798656,0.748521038566727,0.7606964438426786,0.723276674747467
