s_i,FULLY_SUPERVISED_CLASSIFIER,CGAN_BASIC_DJ_SUPERVISED_CLASSIFIER,CGAN_GUMBEL_DJ_SUPERVISED_CLASSIFIER,SSL_GAN,TRIPLE_GAN,SSL_VAE,VAT,ENTROPY_MINIMISATION,LABEL_PROPAGATION,PARTIAL_SUPERVISED_CLASSIFIER
29,0.9880000352859497,0.7570000290870667,,0.7520000338554382,0.7790000438690186,0.7330000400543213,0.7170000076293945,0.7290000319480896,0.746999979019165,0.7010000348091125
30,0.9910000562667847,0.7740000486373901,,0.6960000395774841,0.6680000424385071,0.6420000195503235,0.6790000200271606,0.6420000195503235,0.777999997138977,0.7300000190734863
31,0.9590409398078918,0.7852147817611694,,0.6483516097068787,0.7112886905670166,0.7002996802330017,0.7522477507591248,0.6703296303749084,0.6753246784210205,0.69630366563797
32,0.9780000448226929,0.8440000414848328,,0.6730000376701355,0.6830000281333923,0.7190000414848328,0.7990000247955322,0.706000030040741,0.6439999938011169,0.6610000133514404
33,0.9860000610351562,0.7940000295639038,,0.6300000548362732,0.5530000329017639,0.5400000214576721,0.8010000586509705,0.6710000038146973,0.7110000252723694,0.6710000038146973
34,0.9620379209518433,0.7422577142715454,,0.7472527027130127,0.7342656850814819,0.7032966613769531,0.7542457580566406,0.7452546954154968,0.7422577142715454,0.7452546954154968
35,0.9700000286102295,0.8750000596046448,,0.6630000472068787,0.7090000510215759,0.6080000400543213,0.7360000610351562,0.6320000290870667,0.7160000205039978,0.6380000114440918
36,0.9960000514984131,0.7890000343322754,,0.6240000128746033,0.6580000519752502,0.6820000410079956,0.7300000190734863,0.6860000491142273,0.6729999780654907,0.6890000104904175
37,0.9630369544029236,0.6723276376724243,,0.6853146553039551,0.69630366563797,0.6543456315994263,0.7732267379760742,0.6693306565284729,0.6243756413459778,0.6183816194534302
38,0.9940059781074524,0.8091908097267151,,0.667332649230957,0.69630366563797,0.687312662601471,0.8001998066902161,0.6723276376724243,0.6473526358604431,0.6713286638259888
39,0.9350000619888306,0.9010000228881836,,0.7190000414848328,0.690000057220459,0.6920000314712524,0.8390000462532043,0.6840000152587891,0.6930000185966492,0.7140000462532043
40,0.9940059781074524,0.8281717896461487,,0.7342656850814819,0.6883116960525513,0.730269730091095,0.7792207598686218,0.658341646194458,0.7222777009010315,0.6543456315994263
41,0.968000054359436,0.8350000381469727,,0.7660000324249268,0.6820000410079956,0.628000020980835,0.7160000205039978,0.6920000314712524,0.7400000095367432,0.6890000104904175
42,0.9900000691413879,0.8090000152587891,,0.675000011920929,0.6310000419616699,0.8160000443458557,0.7560000419616699,0.7160000205039978,0.7730000019073486,0.6600000262260437
43,0.9800000190734863,0.8250000476837158,,0.6990000605583191,0.6200000047683716,0.7360000610351562,0.8090000152587891,0.7490000128746033,0.7620000243186951,0.7260000109672546
44,0.9920000433921814,0.831000030040741,,0.6920000314712524,0.6410000324249268,0.7410000562667847,0.8500000238418579,0.734000027179718,0.746999979019165,0.7870000600814819
45,0.9420000314712524,0.8090000152587891,,0.7070000171661377,0.706000030040741,0.7140000462532043,0.7360000610351562,0.7140000462532043,0.7099999785423279,0.6980000138282776
46,0.987000048160553,0.8380000591278076,,0.7720000147819519,0.7510000467300415,0.7140000462532043,0.8470000624656677,0.7450000643730164,0.7049999833106995,0.7730000615119934
47,0.9860000610351562,0.8260000348091125,,0.6920000314712524,0.6960000395774841,0.7350000143051147,0.9030000567436218,0.6600000262260437,0.7089999914169312,0.6920000314712524
48,0.975024938583374,0.7842157483100891,,0.7562437057495117,0.7312687039375305,0.7722277641296387,0.82017982006073,0.7312687039375305,0.6853147149085999,0.7442557215690613
49,0.9690000414848328,0.8470000624656677,,0.7400000095367432,0.690000057220459,0.6890000104904175,0.8460000157356262,0.6770000457763672,0.7110000252723694,0.7210000157356262
50,0.9910000562667847,0.8260000348091125,,0.6780000329017639,0.612000048160553,0.6780000329017639,0.8790000677108765,0.6940000057220459,0.6909999847412109,0.6910000443458557
51,0.9520000219345093,0.831000030040741,,0.6850000619888306,0.7330000400543213,0.6610000133514404,0.6960000395774841,0.6780000329017639,0.7689999938011169,0.7000000476837158
52,0.9880000352859497,0.7770000100135803,,0.659000039100647,0.6520000100135803,0.5860000252723694,0.7580000162124634,0.6940000057220459,0.6190000176429749,0.6270000338554382
53,0.984000027179718,0.8280000686645508,,0.690000057220459,0.6990000605583191,0.7020000219345093,0.8010000586509705,0.7300000190734863,0.6830000281333923,0.718000054359436
54,0.9930000305175781,0.8390000462532043,,0.7440000176429749,0.6640000343322754,0.5850000381469727,0.7930000424385071,0.6340000033378601,0.6690000295639038,0.6950000524520874
55,0.987000048160553,0.7490000128746033,,0.8140000104904175,0.6490000486373901,0.737000048160553,0.8280000686645508,0.7820000648498535,0.8009999990463257,0.7220000624656677
56,0.9910000562667847,0.8510000109672546,,0.7610000371932983,0.7070000171661377,0.6710000038146973,0.8950000405311584,0.7500000596046448,0.7540000081062317,0.6360000371932983
57,0.9890000224113464,0.7260000109672546,,0.6470000147819519,0.6890000104904175,0.6110000014305115,0.7230000495910645,0.6390000581741333,0.6940000057220459,0.64000004529953
58,0.9920000433921814,0.8480000495910645,,0.7480000257492065,0.7100000381469727,0.7640000581741333,0.7320000529289246,0.7400000095367432,0.7670000195503235,0.6690000295639038
59,0.9850000739097595,0.8480000495910645,,0.7150000333786011,0.6910000443458557,0.7040000557899475,0.8670000433921814,0.7220000624656677,0.765999972820282,0.7130000591278076
60,0.9980019927024841,0.8241757750511169,,0.7472527027130127,0.6853146553039551,0.7352647185325623,0.8341658115386963,0.7492507100105286,0.7312687039375305,0.7672327756881714
61,0.9910000562667847,0.7300000190734863,,0.6390000581741333,0.7400000095367432,0.64000004529953,0.7970000505447388,0.6490000486373901,0.6909999847412109,0.6810000538825989
62,0.9700299501419067,0.7942057847976685,,0.748251736164093,0.6993007063865662,0.7292706966400146,0.7422577142715454,0.7672327756881714,0.7432567477226257,0.7062937021255493
63,0.9750000238418579,0.8170000314712524,,0.7360000610351562,0.7120000123977661,0.7270000576972961,0.784000039100647,0.6990000605583191,0.7820000052452087,0.7360000610351562
64,0.9930000305175781,0.8660000562667847,,0.7910000085830688,0.6500000357627869,0.7300000190734863,0.8520000576972961,0.7610000371932983,0.7730000019073486,0.7710000276565552
65,0.9980000257492065,0.7670000195503235,,0.6820000410079956,0.7580000162124634,0.703000009059906,0.8940000534057617,0.7780000567436218,0.7549999952316284,0.6820000410079956
66,0.893000066280365,0.7550000548362732,,0.7390000224113464,0.6070000529289246,0.7750000357627869,0.7730000615119934,0.7280000448226929,0.6899999976158142,0.6890000104904175
67,0.9520479440689087,0.7982017993927002,,0.6793206334114075,0.6903096437454224,0.710289716720581,0.7492507100105286,0.739260733127594,0.6893106698989868,0.7342656850814819
68,0.9520479440689087,0.8391607999801636,,0.7622377276420593,0.7442557215690613,0.7682317495346069,0.8251748085021973,0.6473526358604431,0.7792207598686218,0.7552447319030762
69,0.9650000333786011,0.8730000257492065,,0.7740000486373901,0.7560000419616699,0.8300000429153442,0.8350000381469727,0.7660000324249268,0.7400000095367432,0.8530000448226929
70,0.9920000433921814,0.7800000309944153,,0.687000036239624,0.7300000190734863,0.7190000414848328,0.76500004529953,0.6960000395774841,0.652999997138977,0.6680000424385071
71,0.9130000472068787,0.8570000529289246,,0.7710000276565552,0.7110000252723694,0.7190000414848328,0.7790000438690186,0.6600000262260437,0.7289999723434448,0.7110000252723694
72,0.9590000510215759,0.7950000166893005,,0.7090000510215759,0.7170000076293945,0.718000054359436,0.8610000610351562,0.7230000495910645,0.7099999785423279,0.7390000224113464
73,0.9960000514984131,0.8880000710487366,,0.7320000529289246,0.7210000157356262,0.8070000410079956,0.7120000123977661,0.7430000305175781,0.7649999856948853,0.7630000114440918
74,0.9920000433921814,0.5760000348091125,,0.6770000457763672,0.6370000243186951,0.6820000410079956,0.7270000576972961,0.5730000138282776,0.6000000238418579,0.6160000562667847
75,0.987000048160553,0.8490000367164612,,0.7210000157356262,0.6820000410079956,0.7190000414848328,0.8200000524520874,0.6850000619888306,0.7409999966621399,0.6260000467300415
76,0.9810000658035278,0.8160000443458557,,0.734000027179718,0.6460000276565552,0.6950000524520874,0.8330000638961792,0.7120000123977661,0.7070000171661377,0.6810000538825989
77,0.9910000562667847,0.8490000367164612,,0.800000011920929,0.6620000600814819,0.703000009059906,0.8020000457763672,0.6360000371932983,0.7360000014305115,0.6920000314712524
78,0.966033935546875,0.8281717896461487,,0.786213755607605,0.7062937021255493,0.7872127890586853,0.8451548218727112,0.7652347683906555,0.7282717227935791,0.7362636923789978
79,0.9740518927574158,0.5928143858909607,,0.6646706461906433,0.7085828185081482,0.6716566681861877,0.8053892254829407,0.667664647102356,0.6896207332611084,0.6726546883583069
80,0.9810000658035278,0.815000057220459,,0.6150000095367432,0.5490000247955322,0.6010000109672546,0.718000054359436,0.6460000276565552,0.6359999775886536,0.6490000486373901
81,0.9570000171661377,0.7200000286102295,,0.734000027179718,0.737000048160553,0.6970000267028809,0.7540000081062317,0.7510000467300415,0.7440000176429749,0.7290000319480896
82,0.9530469179153442,0.8231768012046814,,0.8361638188362122,0.804195761680603,0.6973969085914332,0.8571428060531616,0.7192807197570801,0.712980205692896,0.7492507100105286
83,0.9850149750709534,0.829170823097229,,0.7126695219292698,0.6951067368668246,0.6973969085914333,0.7869365179395101,0.7033464111477495,0.712980205692896,0.7292706966400146
84,0.9920159578323364,0.6606786251068115,,0.7126695219292698,0.6951067368668247,0.6973969085914333,0.7869365179395101,0.7033464111477495,0.712980205692896,0.6447106003761292
85,0.9980000257492065,0.8040000200271606,,0.7126695219292698,0.6951067368668247,0.6973969085914333,0.7869365179395101,0.7033464111477495,0.712980205692896,0.6110000014305115
86,0.9830000400543213,0.8800000548362732,,0.7126695219292699,0.6951067368668247,0.6973969085914334,0.78693651793951,0.7033464111477495,0.7129802056928959,0.6640000343322754
87,0.9860000610351562,0.7790000438690186,,0.7126695219292699,0.6951067368668247,0.6973969085914334,0.78693651793951,0.7033464111477495,0.7129802056928959,0.687000036239624
88,0.9940059781074524,0.8001998066902161,,0.7126695219292698,0.6951067368668246,0.6973969085914333,0.7869365179395102,0.7033464111477495,0.712980205692896,0.7032966613769531
89,0.9780000448226929,0.8290000557899475,,0.7126695219292698,0.6951067368668247,0.6973969085914333,0.7869365179395102,0.7033464111477495,0.712980205692896,0.7090000510215759
90,0.9830000400543213,0.8130000233650208,,0.7126695219292698,0.6951067368668247,0.6973969085914333,0.7869365179395101,0.7033464111477495,0.712980205692896,0.6860000491142273
91,0.9920079708099365,0.8501498103141785,,0.7126695219292698,0.6951067368668247,0.6973969085914334,0.7869365179395101,0.7033464111477494,0.712980205692896,0.6993007063865662
92,0.9920000433921814,0.8540000319480896,,0.7126695219292698,0.6951067368668247,0.6973969085914334,0.7869365179395101,0.7033464111477494,0.7129802056928961,0.7170000076293945
93,0.9690000414848328,0.6410000324249268,,0.7126695219292698,0.6951067368668247,0.6973969085914334,0.7869365179395101,0.7033464111477494,0.7129802056928961,0.6660000085830688
94,0.9900000691413879,0.8290000557899475,,0.7126695219292698,0.6951067368668246,0.6973969085914333,0.7869365179395101,0.7033464111477494,0.7129802056928962,0.7450000643730164
95,0.940000057220459,0.7680000066757202,,0.7126695219292699,0.6951067368668246,0.6973969085914333,0.7869365179395101,0.7033464111477494,0.7129802056928962,0.687000036239624
96,0.9810000658035278,0.7940000295639038,,0.7126695219292697,0.6951067368668246,0.6973969085914332,0.7869365179395102,0.7033464111477495,0.712980205692896,0.7190000414848328
97,0.9900000691413879,0.6980000138282776,,0.7126695219292697,0.6951067368668246,0.6973969085914332,0.7869365179395102,0.7033464111477495,0.712980205692896,0.7000000476837158
98,0.9890000224113464,0.8660000562667847,,0.7126695219292698,0.6951067368668244,0.6973969085914332,0.7869365179395102,0.7033464111477495,0.7129802056928961,0.7610000371932983
99,0.9860000610351562,0.8370000123977661,,0.7126695219292698,0.6951067368668244,0.6973969085914331,0.7869365179395102,0.7033464111477495,0.7129802056928961,0.7150000333786011
