s_i,FULLY_SUPERVISED_CLASSIFIER,CGAN_BASIC_SUPERVISED_CLASSIFIER,CGAN_BASIC_DJ_SUPERVISED_CLASSIFIER,CGAN_GUMBEL_SUPERVISED_CLASSIFIER,CGAN_GUMBEL_DJ_SUPERVISED_CLASSIFIER,SSL_GAN,TRIPLE_GAN,SSL_VAE,VAT,ENTROPY_MINIMISATION,LABEL_PROPAGATION,ASSFSCMR,SFAMCAMT,PARTIAL_SUPERVISED_CLASSIFIER
49,0.7999454736709595,0.8041700720787048,0.7774598002433777,0.7714635729789734,0.7855001091957092,0.7239030003547668,0.7042791247367859,0.7055056095123291,0.6830198764801025,0.7289451956748962,0.5,0.6331425309181213,0.7702370882034302,0.7331697940826416
50,0.805396556854248,0.7765058875083923,0.7928590774536133,0.776369571685791,0.7865903377532959,0.7433905601501465,0.7120468616485596,0.7650585770606995,0.7789588570594788,0.7820932269096375,0.6910602450370789,0.6588988900184631,0.8064867854118347,0.7799127697944641
51,0.8014445304870605,0.7899972796440125,0.7662850618362427,0.7624692916870117,0.7972199320793152,0.7782774567604065,0.7613791227340698,0.7987189888954163,0.7338511943817139,0.803352415561676,0.5,0.6281002759933472,0.7635595202445984,0.795448362827301
52,0.7835922837257385,0.7713273167610168,0.7715998888015747,0.7823657393455505,0.7977650165557861,0.7538838982582092,0.7151812314987183,0.7914963364601135,0.7823657393455505,0.7950395345687866,0.6723902821540833,0.6914690732955933,0.8122103810310364,0.7301716804504395
53,0.8096211552619934,0.8032161593437195,0.7891795635223389,0.7856363654136658,0.786317765712738,0.8030798435211182,0.7254019975662231,0.7812755703926086,0.7898610234260559,0.7916325926780701,0.7044153809547424,0.5962114930152893,0.7457072734832764,0.784273624420166
54,0.8017171025276184,0.7496592998504639,0.7421640753746033,0.7660124897956848,0.7052330374717712,0.7341237664222717,0.529026985168457,0.5410193800926208,0.5197601318359375,0.6812483072280884,0.5,0.63627690076828,0.6287816762924194,0.6937857866287231
55,0.8019896149635315,0.7987189888954163,0.7675115466117859,0.7999454736709595,0.7541564106941223,0.7557917833328247,0.7499318718910217,0.7671027779579163,0.7564731240272522,0.7642409205436707,0.7416189908981323,0.6522213220596313,0.754701554775238,0.7568820118904114
56,0.7996729612350464,0.7499318718910217,0.7654674053192139,0.6808394193649292,0.7973561882972717,0.7384846210479736,0.7639684081077576,0.766421377658844,0.7533388137817383,0.770237147808075,0.7020986676216125,0.5523303151130676,0.7293540239334106,0.7672390341758728
57,0.7927228212356567,0.7651948928833008,0.7889070510864258,0.7979013323783875,0.7987189888954163,0.7632870078086853,0.7574270963668823,0.7518397569656372,0.7677841186523438,0.7538838982582092,0.7572908401489258,0.5307985544204712,0.7969473600387573,0.7601526379585266
58,0.7790951132774353,0.7488416433334351,0.7701008319854736,0.7989915013313293,0.7728263735771179,0.784273624420166,0.7669664621353149,0.7316707372665405,0.7799127697944641,0.795448362827301,0.7100027203559875,0.6065685749053955,0.7380757331848145,0.7867266535758972
59,0.8028073310852051,0.7557917833328247,0.7715998888015747,0.7976287603378296,0.7988552451133728,0.764377236366272,0.7472063302993774,0.7544289827346802,0.7521122694015503,0.7597438097000122,0.5,0.7239030003547668,0.7737802863121033,0.7581084966659546
60,0.8079858422279358,0.7142273187637329,0.7364404201507568,0.7237666845321655,0.745298445224762,0.507358968257904,0.5831289291381836,0.6578086614608765,0.5951212644577026,0.6678931713104248,0.6723902821540833,0.6169255971908569,0.7001907825469971,0.7391659617424011
61,0.8085309267044067,0.7906786799430847,0.7766421437263489,0.7612428069114685,0.7770509719848633,0.7902698516845703,0.6609430313110352,0.704551637172699,0.788089394569397,0.7908149361610413,0.5704551935195923,0.5126737356185913,0.8066230416297913,0.7810029983520508
62,0.8075770139694214,0.8029435873031616,0.6965112686157227,0.7046878933906555,0.8003543019294739,0.7631507515907288,0.5883074402809143,0.7417552471160889,0.6841101050376892,0.6868356466293335,0.5986644625663757,0.6065685749053955,0.7439356446266174,0.6156991124153137
63,0.8089397549629211,0.7976287603378296,0.7823657393455505,0.7902697920799255,0.786317765712738,0.7369855642318726,0.6674843430519104,0.7884982228279114,0.7947669625282288,0.7834559679031372,0.5346143245697021,0.6251022219657898,0.801853358745575,0.7818206548690796
64,0.8083946704864502,0.7429817318916321,0.747342586517334,0.7741891145706177,0.7891795635223389,0.773780345916748,0.7715998888015747,0.7799127697944641,0.7755519151687622,0.7869991660118103,0.6989642977714539,0.5865358114242554,0.7628781199455261,0.7823657393455505
65,0.8134369254112244,0.7646497488021851,0.7695556879043579,0.7810029983520508,0.7849550247192383,0.7482965588569641,0.766421377658844,0.7578359246253967,0.7448896169662476,0.7567456960678101,0.5613245964050293,0.6646224856376648,0.7846824526786804,0.7642409205436707
66,0.7919051647186279,0.7891796231269836,0.7571545243263245,0.7947669625282288,0.7939493060112,0.7936767339706421,0.7803215980529785,0.7187244296073914,0.7263559699058533,0.7819569110870361,0.5,0.630144476890564,0.7830471396446228,0.7886344790458679
67,0.801853358745575,0.7395747900009155,0.7973561882972717,0.7917688488960266,0.792722761631012,0.795448362827301,0.7857726812362671,0.792177677154541,0.6804306507110596,0.7958571910858154,0.5741346478462219,0.4582992494106293,0.7491141557693481,0.6719814538955688
68,0.7920414209365845,0.735622763633728,0.7511583566665649,0.5827200412750244,0.7094575762748718,0.6740255951881409,0.5877623558044434,0.6860179901123047,0.6578086614608765,0.6871082186698914,0.5986644625663757,0.6211501955986023,0.7924502491950989,0.7046879529953003
69,0.8214772343635559,0.7803215980529785,0.7676478624343872,0.7642409205436707,0.7859089374542236,0.7793676853179932,0.7797765135765076,0.7624693512916565,0.7669664621353149,0.7793676853179932,0.5641864538192749,0.6182883381843567,0.7815480828285217,0.6026164889335632
70,0.8152084946632385,0.7962660193443298,0.7856363654136658,0.7917688488960266,0.7752793431282043,0.7518397569656372,0.7345325946807861,0.7593349814414978,0.7416189908981323,0.7874079942703247,0.5,0.6601253747940063,0.7040064930915833,0.72185879945755
71,0.787544310092926,0.7908149361610413,0.7815480828285217,0.7962660193443298,0.7972199320793152,0.7947669625282288,0.7027800679206848,0.7818206548690796,0.7890433073043823,0.7759607434272766,0.6888797879219055,0.6605342030525208,0.7612428069114685,0.7759607434272766
72,0.8067593574523926,0.8063505291938782,0.7852275371551514,0.7849550247192383,0.7812755107879639,0.6519487500190735,0.650040864944458,0.650040864944458,0.6635323166847229,0.6744344234466553,0.6678931713104248,0.6231943368911743,0.770509660243988,0.6713000535964966
73,0.8113927245140076,0.7939493060112,0.7312619090080261,0.6493594646453857,0.6792041063308716,0.58558189868927,0.7271736264228821,0.7153175473213196,0.7230852842330933,0.7266284823417664,0.6407740712165833,0.5520578026771545,0.674979567527771,0.7202234864234924
74,0.8036249876022339,0.7989915609359741,0.7080948352813721,0.7735077738761902,0.7928590774536133,0.7169528603553772,0.7230852842330933,0.7654674053192139,0.7274461984634399,0.7228127717971802,0.5,0.7557917833328247,0.8103024959564209,0.7089124917984009
75,0.801308274269104,0.8041700720787048,0.7962660193443298,0.7944943904876709,0.8015807867050171,0.8021259307861328,0.8029435873031616,0.8070318698883057,0.7947669625282288,0.801308274269104,0.6903788447380066,0.7337149381637573,0.8153447508811951,0.7976287603378296
76,0.7996729612350464,0.7777323722839355,0.7947669625282288,0.7688743472099304,0.7890433073043823,0.7879531383514404,0.7591986656188965,0.7624693512916565,0.7774598002433777,0.758517324924469,0.7169528603553772,0.5335240960121155,0.7908149361610413,0.7627418637275696
77,0.8122104406356812,0.8022621870040894,0.7914962768554688,0.7887707352638245,0.8017170429229736,0.7679204344749451,0.7416189908981323,0.7692831754684448,0.6841101050376892,0.7463886737823486,0.6295993328094482,0.6550831198692322,0.8172526359558105,0.7559280395507812
78,0.8077132701873779,0.7869991660118103,0.7274461388587952,0.7353501915931702,0.7815480828285217,0.7234941124916077,0.6935132145881653,0.5979831218719482,0.6349141597747803,0.7110929489135742,0.6860179901123047,0.6306895613670349,0.7943581342697144,0.6977378129959106
79,0.8052603006362915,0.7913600206375122,0.7645134925842285,0.7912237644195557,0.792722761631012,0.6876533031463623,0.729762852191925,0.7225401997566223,0.7523848414421082,0.6989642977714539,0.7754156589508057,0.6541292071342468,0.757290780544281,0.773780345916748
80,0.7964022755622864,0.6692559123039246,0.7879530787467957,0.7912237644195557,0.7966748476028442,0.5,0.7807304263114929,0.7012810111045837,0.6507222652435303,0.7677841186523438,0.7000545263290405,0.5824475288391113,0.6358680725097656,0.7100027203559875
81,0.8017171025276184,0.7681929469108582,0.7966748476028442,0.795993447303772,0.7938129901885986,0.7750068306922913,0.7800490856170654,0.7807304263114929,0.7833197116851807,0.7782774567604065,0.5579177141189575,0.7553829550743103,0.7908149361610413,0.7909511923789978
82,0.8169801235198975,0.768465518951416,0.7357590198516846,0.7281275391578674,0.6959661841392517,0.7733715176582336,0.7624693512916565,0.7671027779579163,0.766421377658844,0.7696920037269592,0.6891523599624634,0.6527664065361023,0.7278549671173096,0.7752793431282043
83,0.8025347590446472,0.6936494708061218,0.7485690712928772,0.774325430393219,0.7833197116851807,0.5,0.6948760151863098,0.669119656085968,0.6940582990646362,0.7412101626396179,0.6526301503181458,0.6583537459373474,0.6941945552825928,0.7450258731842041
84,0.8152084946632385,0.7360315918922424,0.7725538015365601,0.7707822322845459,0.7661488056182861,0.7109566926956177,0.7121831774711609,0.7540201544761658,0.7450258731842041,0.7733715176582336,0.6832924485206604,0.6796129941940308,0.7936767339706421,0.7707822322845459
85,0.8052603006362915,0.7681929469108582,0.7949032187461853,0.7970836758613586,0.7859089374542236,0.7996729612350464,0.7651948928833008,0.7751430869102478,0.7608340382575989,0.7725538015365601,0.7136821746826172,0.6608067750930786,0.8066230416297913,0.7706459760665894
86,0.8030798435211182,0.7848187685012817,0.7548378109931946,0.7846824526786804,0.7950394749641418,0.49986371397972107,0.7248569130897522,0.7070046067237854,0.7418915033340454,0.7792313694953918,0.6625783443450928,0.546606719493866,0.7661488056182861,0.7868629097938538
87,0.8206595778465271,0.7977650761604309,0.7964022755622864,0.720359742641449,0.7721449732780457,0.7527936697006226,0.7239030003547668,0.7410738468170166,0.7418915033340454,0.7917688488960266,0.6524938941001892,0.6388661861419678,0.811801552772522,0.7782774567604065
88,0.8070318698883057,0.747342586517334,0.7818206548690796,0.7899972796440125,0.7790951132774353,0.7016898393630981,0.733578622341156,0.7440719604492188,0.7568820118904114,0.741482675075531,0.6176069974899292,0.5699100494384766,0.7360315918922424,0.7326247096061707
89,0.8049877285957336,0.7777323722839355,0.7553828954696655,0.7808666825294495,0.7729626297950745,0.7408013343811035,0.5842191576957703,0.7153175473213196,0.7222676277160645,0.7500681281089783,0.7448896169662476,0.7686017751693726,0.7835922241210938,0.723630428314209
90,0.8017171025276184,0.7905423641204834,0.7961297035217285,0.795993447303772,0.7981738448143005,0.7729626893997192,0.6929681301116943,0.7935404777526855,0.7818206548690796,0.7680566906929016,0.7827746272087097,0.5125374794006348,0.7636958360671997,0.795993447303772
91,0.8109838962554932,0.7699645757675171,0.7669664621353149,0.734123706817627,0.7259470820426941,0.7229490280151367,0.575633704662323,0.7754156589508057,0.7863178253173828,0.7264922261238098,0.682338535785675,0.556009829044342,0.8068956136703491,0.6287816762924194
92,0.8187516927719116,0.7876805663108826,0.778413712978363,0.7533387541770935,0.776914656162262,0.7399836182594299,0.5393840074539185,0.7202234864234924,0.6910602450370789,0.7380757927894592,0.688198447227478,0.6331425309181213,0.7676478624343872,0.7313982248306274
93,0.8142545819282532,0.6965113282203674,0.7827745676040649,0.7604251503944397,0.7425729036331177,0.5,0.7769147157669067,0.7489778995513916,0.784273624420166,0.7740528583526611,0.7091850638389587,0.5241209864616394,0.7647860050201416,0.7786862850189209
94,0.8025347590446472,0.7917688488960266,0.7938129901885986,0.782229483127594,0.7934041619300842,0.781684398651123,0.7899972796440125,0.7909511923789978,0.7883619666099548,0.790133535861969,0.7699645757675171,0.4453529715538025,0.8007631301879883,0.7868629097938538
95,0.8134369254112244,0.7589261531829834,0.7790951132774353,0.800081729888916,0.7587898373603821,0.7551103830337524,0.7609702944755554,0.7651948928833008,0.7780048847198486,0.7386208772659302,0.7893158793449402,0.6325974464416504,0.7989915013313293,0.6103842854499817
96,0.8187516927719116,0.7804579138755798,0.7673752903938293,0.7157263159751892,0.7343962788581848,0.7961297631263733,0.7950395345687866,0.7928590774536133,0.700735867023468,0.7917688488960266,0.6740255951881409,0.6515399217605591,0.7894521355628967,0.7894521951675415
97,0.822431206703186,0.7721449732780457,0.682883620262146,0.7248569130897522,0.7666938900947571,0.6351866722106934,0.5363859534263611,0.5793131589889526,0.766421377658844,0.7681929469108582,0.6736167669296265,0.6261924505233765,0.807985782623291,0.5
98,0.809212327003479,0.8028073310852051,0.7984464168548584,0.7966748476028442,0.7988552451133728,0.5,0.7463886737823486,0.7789588570594788,0.7597438097000122,0.7751430869102478,0.6984192132949829,0.5712728500366211,0.7703734040260315,0.7482965588569641
99,0.821204662322998,0.7876805663108826,0.7687380313873291,0.7519760131835938,0.7711910605430603,0.7630144357681274,0.7620605230331421,0.7617879509925842,0.7553829550743103,0.7536113262176514,0.6373671293258667,0.6837012767791748,0.759334921836853,0.7537476420402527
