s_i,FULLY_SUPERVISED_CLASSIFIER,CGAN_BASIC_DJ_SUPERVISED_CLASSIFIER,CGAN_GUMBEL_DJ_SUPERVISED_CLASSIFIER,SSL_GAN,TRIPLE_GAN,SSL_VAE,VAT,ENTROPY_MINIMISATION,LABEL_PROPAGATION,ASSFSCMR,SFAMCAMT,PARTIAL_SUPERVISED_CLASSIFIER
0,0.9670000076293945,0.8899999856948853,0.9449999928474426,0.8799999952316284,0.7860000133514404,0.8130000233650208,0.8700000047683716,0.8309999704360962,0.8560000061988831,,,0.8659999966621399
1,0.9900000095367432,0.9459999799728394,0.9430000185966492,0.7820000052452087,0.8180000185966492,0.7229999899864197,0.7689999938011169,0.7129999995231628,0.6970000267028809,,,0.7110000252723694
2,0.9830169677734375,0.8501498699188232,0.9560439586639404,0.8401598334312439,0.7762237787246704,0.7662337422370911,0.8101897835731506,0.7292707562446594,0.7852147817611694,,,0.7422577142715454
3,0.9810000061988831,0.8360000252723694,0.9559999704360962,0.7020000219345093,0.7739999890327454,0.7200000286102295,0.8190000057220459,0.7409999966621399,0.765999972820282,,,0.7080000042915344
4,0.9950000047683716,0.9259999990463257,0.9679999947547913,0.8149999976158142,0.796999990940094,0.828000009059906,0.8379999995231628,0.8339999914169312,0.8109999895095825,,,0.8349999785423279
5,0.9490000009536743,0.9269999861717224,0.9229999780654907,0.7200000286102295,0.7059999704360962,0.7549999952316284,0.8059999942779541,0.6610000133514404,0.703000009059906,,,0.6629999876022339
6,0.9610389471054077,0.9380619525909424,0.8781218528747559,0.8521478772163391,0.683316707611084,0.8571428656578064,0.847152829170227,0.8411588668823242,0.8591408729553223,,,0.8281718492507935
7,0.9660000205039978,0.9290000200271606,0.9449999928474426,0.8220000267028809,0.746999979019165,0.8270000219345093,0.8859999775886536,0.8059999942779541,0.847000002861023,,,0.8379999995231628
8,0.9639999866485596,0.8059999942779541,0.8999999761581421,0.7630000114440918,0.7059999704360962,0.7910000085830688,0.8370000123977661,0.7960000038146973,0.7419999837875366,,,0.7879999876022339
9,0.9679999947547913,0.8980000019073486,0.9100000262260437,0.9010000228881836,0.7329999804496765,0.7039999961853027,0.777999997138977,0.8209999799728394,0.7820000052452087,,,0.8040000200271606
10,0.996999979019165,0.9710000157356262,0.9779999852180481,0.8349999785423279,0.8080000281333923,0.8500000238418579,0.9129999876022339,0.8009999990463257,0.8399999737739563,,,0.8349999785423279
11,0.991008996963501,0.7932068109512329,0.7762237787246704,0.7832167744636536,0.5834165811538696,0.8031967878341675,0.8621378540992737,0.8361638188362122,0.8051947951316833,,,0.8341658115386963
12,0.984000027179718,0.800000011920929,0.9580000042915344,0.8230000138282776,0.6600000262260437,0.7850000262260437,0.8619999885559082,0.7540000081062317,0.6660000085830688,,,0.765999972820282
13,0.9340000152587891,0.8640000224113464,0.9089999794960022,0.7630000114440918,0.6700000166893005,0.765999972820282,0.8140000104904175,0.7200000286102295,0.8019999861717224,,,0.7269999980926514
14,0.9629999995231628,0.9010000228881836,0.9660000205039978,0.8690000176429749,0.7170000076293945,0.7829999923706055,0.781000018119812,0.7879999876022339,0.8100000023841858,,,0.7799999713897705
15,0.9760000109672546,0.8970000147819519,0.6859999895095825,0.7429999709129333,0.6629999876022339,0.6800000071525574,0.7730000019073486,0.6769999861717224,0.7020000219345093,,,0.6710000038146973
16,0.9629999995231628,0.7590000033378601,0.9240000247955322,0.6290000081062317,0.6629999876022339,0.6110000014305115,0.6909999847412109,0.6240000128746033,0.6000000238418579,,,0.6230000257492065
17,0.9520000219345093,0.9319999814033508,0.9340000152587891,0.921999990940094,0.7229999899864197,0.8759999871253967,0.8370000123977661,0.7590000033378601,0.7440000176429749,,,0.7009999752044678
18,0.9850000143051147,0.8180000185966492,0.5860000252723694,0.8230000138282776,0.5910000205039978,0.7889999747276306,0.8460000157356262,0.8050000071525574,0.6710000038146973,,,0.8140000104904175
19,0.9459999799728394,0.8809999823570251,0.718999981880188,0.8579999804496765,0.6959999799728394,0.7059999704360962,0.7620000243186951,0.7179999947547913,0.722000002861023,,,0.5849999785423279
20,0.9710000157356262,0.8410000205039978,0.9440000057220459,0.890999972820282,0.7829999923706055,0.8149999976158142,0.843999981880188,0.8330000042915344,0.847000002861023,,,0.8299999833106995
21,0.9909999966621399,0.8920000195503235,0.9480000138282776,0.8809999823570251,0.7630000114440918,0.843999981880188,0.8190000057220459,0.7990000247955322,0.7630000114440918,,,0.7789999842643738
22,0.9599999785423279,0.8659999966621399,0.9470000267028809,0.8709999918937683,0.7829999923706055,0.8199999928474426,0.8379999995231628,0.8080000281333923,0.847000002861023,,,0.8429999947547913
23,0.9819999933242798,0.8790000081062317,0.9700000286102295,0.8849999904632568,0.6980000138282776,0.7350000143051147,0.8450000286102295,0.8399999737739563,0.6949999928474426,,,0.8270000219345093
24,0.9740259647369385,0.8951048851013184,0.9170829057693481,0.6323676109313965,0.7992007732391357,0.730269730091095,0.867132842540741,0.739260733127594,0.8181818127632141,,,0.8051947951316833
25,0.9480000138282776,0.828000009059906,0.8859999775886536,0.7689999938011169,0.7379999756813049,0.8259999752044678,0.7950000166893005,0.7250000238418579,0.7369999885559082,,,0.7419999837875366
26,0.9629999995231628,0.8619999885559082,0.6179999709129333,0.7910000085830688,0.6150000095367432,0.722000002861023,0.8309999704360962,0.7450000047683716,0.7910000085830688,,,0.7620000243186951
27,0.9200799465179443,0.8451548218727112,0.9030969142913818,0.8531468510627747,0.6213786005973816,0.7582417726516724,0.791208803653717,0.6843156814575195,0.8341658115386963,,,0.7282717227935791
28,0.972000002861023,0.8690000176429749,0.984000027179718,0.7879999876022339,0.7260000109672546,0.7799999713897705,0.8980000019073486,0.7770000100135803,0.7770000100135803,,,0.777999997138977
29,0.9590409398078918,0.8511488437652588,0.9380619525909424,0.8081918358802795,0.7222777009010315,0.7522477507591248,0.7892107963562012,0.7522477507591248,0.721278727054596,,,0.7692307829856873
30,0.9760239720344543,0.8711288571357727,0.9580419659614563,0.872127890586853,0.8081918358802795,0.838161826133728,0.8571428656578064,0.8861138820648193,0.8581418395042419,,,0.872127890586853
31,0.9599999785423279,0.9240000247955322,0.9419999718666077,0.8889999985694885,0.6930000185966492,0.6880000233650208,0.7590000033378601,0.7110000252723694,0.6779999732971191,,,0.7329999804496765
32,0.9490000009536743,0.8870000243186951,0.7789999842643738,0.8209999799728394,0.718999981880188,0.7429999709129333,0.7319999933242798,0.7099999785423279,0.6629999876022339,,,0.640999972820282
33,0.9800000190734863,0.8790000081062317,0.9039999842643738,0.8199999928474426,0.7889999747276306,0.8360000252723694,0.8429999947547913,0.8379999995231628,0.8330000042915344,,,0.8140000104904175
34,0.957042932510376,0.8931068778038025,0.9300699234008789,0.7142857313156128,0.6893106698989868,0.6663336753845215,0.7542457580566406,0.7052947282791138,0.7082917094230652,,,0.6953046917915344
35,0.9959999918937683,0.8820000290870667,0.9750000238418579,0.9110000133514404,0.8119999766349792,0.8149999976158142,0.8429999947547913,0.8270000219345093,0.8059999942779541,,,0.8389999866485596
36,0.972000002861023,0.9079999923706055,0.9660000205039978,0.8669999837875366,0.6800000071525574,0.8009999990463257,0.7820000052452087,0.7590000033378601,0.7990000247955322,,,0.8100000023841858
37,0.9769999980926514,0.703000009059906,0.9010000228881836,0.7839999794960022,0.6620000004768372,0.6850000023841858,0.718999981880188,0.7160000205039978,0.6420000195503235,,,0.6740000247955322
38,0.968999981880188,0.8370000123977661,0.9279999732971191,0.6579999923706055,0.5649999976158142,0.6370000243186951,0.7239999771118164,0.652999997138977,0.6420000195503235,,,0.6129999756813049
39,0.9850000143051147,0.9269999861717224,0.7799999713897705,0.8270000219345093,0.7950000166893005,0.8109999895095825,0.828000009059906,0.7670000195503235,0.8169999718666077,,,0.7590000033378601
40,0.9769999980926514,0.8510000109672546,0.9520000219345093,0.8389999866485596,0.7089999914169312,0.7829999923706055,0.8320000171661377,0.777999997138977,0.843999981880188,,,0.7879999876022339
41,0.9869999885559082,0.8970000147819519,0.9409999847412109,0.75,0.8349999785423279,0.8600000143051147,0.9020000100135803,0.8709999918937683,0.828000009059906,,,0.843999981880188
42,0.9810000061988831,0.9010000228881836,0.925000011920929,0.8799999952316284,0.6710000038146973,0.7929999828338623,0.828000009059906,0.8159999847412109,0.7239999771118164,,,0.8230000138282776
43,0.9760000109672546,0.6190000176429749,0.8970000147819519,0.7139999866485596,0.6439999938011169,0.6060000061988831,0.7369999885559082,0.6510000228881836,0.6100000143051147,,,0.6809999942779541
44,0.9919999837875366,0.8930000066757202,0.9580000042915344,0.8849999904632568,0.7599999904632568,0.8190000057220459,0.8349999785423279,0.8159999847412109,0.8809999823570251,,,0.8119999766349792
45,0.9860000014305115,0.9020000100135803,0.9810000061988831,0.7400000095367432,0.7250000238418579,0.7509999871253967,0.8209999799728394,0.8199999928474426,0.8579999804496765,,,0.8159999847412109
46,0.9919999837875366,0.9309999942779541,0.9330000281333923,0.8930000066757202,0.7850000262260437,0.8029999732971191,0.8619999885559082,0.8289999961853027,0.8040000200271606,,,0.8209999799728394
47,0.9750000238418579,0.8679999709129333,0.9490000009536743,0.7839999794960022,0.7739999890327454,0.843999981880188,0.8709999918937683,0.7789999842643738,0.7020000219345093,,,0.8199999928474426
48,0.9399999976158142,0.8610000014305115,0.9200000166893005,0.7229999899864197,0.6660000085830688,0.6489999890327454,0.7400000095367432,0.7020000219345093,0.7239999771118164,,,0.7110000252723694
49,0.9700000286102295,0.8230000138282776,0.8569999933242798,0.8539999723434448,0.7120000123977661,0.7770000100135803,0.8080000281333923,0.8040000200271606,0.8379999995231628,,,0.8230000138282776
50,0.9629999995231628,0.8650000095367432,0.9010000228881836,0.7770000100135803,0.675000011920929,0.7429999709129333,0.7509999871253967,0.6570000052452087,0.6790000200271606,,,0.6510000228881836
51,0.9610000252723694,0.906000018119812,0.8999999761581421,0.8029999732971191,0.7789999842643738,0.8059999942779541,0.847000002861023,0.8180000185966492,0.8379999995231628,,,0.8360000252723694
52,0.9700299501419067,0.8751248717308044,0.9430569410324097,0.9270729422569275,0.5804196000099182,0.6453546285629272,0.667332649230957,0.5794205665588379,0.7202796936035156,,,0.7082917094230652
53,0.9950000047683716,0.9490000009536743,0.9020000100135803,0.7919999957084656,0.6740000247955322,0.6840000152587891,0.7670000195503235,0.6489999890327454,0.7170000076293945,,,0.625
54,0.9700000286102295,0.8569999933242798,0.9259999990463257,0.800000011920929,0.7139999866485596,0.75,0.8119999766349792,0.7519999742507935,0.8209999799728394,,,0.7990000247955322
55,0.9450549483299255,0.7802197933197021,0.6453546285629272,0.7502497434616089,0.6773226857185364,0.7202796936035156,0.8041958212852478,0.721278727054596,0.757242739200592,,,0.710289716720581
56,0.9850149750709534,0.782217800617218,0.9140859246253967,0.7952048182487488,0.6553446650505066,0.710289716720581,0.7042956948280334,0.683316707611084,0.6183816194534302,,,0.6993007063865662
57,0.9850000143051147,0.6790000200271606,0.9279999732971191,0.671999990940094,0.6489999890327454,0.6970000267028809,0.7300000190734863,0.7089999914169312,0.7519999742507935,,,0.6980000138282776
58,0.9890000224113464,0.9660000205039978,0.9549999833106995,0.8930000066757202,0.8629999756813049,0.8429999947547913,0.9020000100135803,0.8420000076293945,0.8640000224113464,,,0.8460000157356262
59,0.9739999771118164,0.9190000295639038,0.9649999737739563,0.8399999737739563,0.8040000200271606,0.8119999766349792,0.7699999809265137,0.8389999866485596,0.7850000262260437,,,0.7979999780654907
60,0.9769999980926514,0.8820000290870667,0.968999981880188,0.8069999814033508,0.7609999775886536,0.6890000104904175,0.6769999861717224,0.7450000047683716,0.7519999742507935,,,0.6769999861717224
61,0.9190000295639038,0.925000011920929,0.8949999809265137,0.8009999990463257,0.7400000095367432,0.7440000176429749,0.7929999828338623,0.7020000219345093,0.6959999799728394,,,0.7160000205039978
62,0.9879999756813049,0.8309999704360962,0.9340000152587891,0.8230000138282776,0.7070000171661377,0.8149999976158142,0.843999981880188,0.7799999713897705,0.7839999794960022,,,0.8169999718666077
63,0.9739999771118164,0.890999972820282,0.9610000252723694,0.7039999961853027,0.7070000171661377,0.6830000281333923,0.7580000162124634,0.765999972820282,0.8169999718666077,,,0.7509999871253967
64,0.9630369544029236,0.8071928024291992,0.9390609264373779,0.8171828389167786,0.6453546285629272,0.5724275708198547,0.811188817024231,0.8181818127632141,0.8371628522872925,,,0.8051947951316833
65,0.9670000076293945,0.949999988079071,0.9549999833106995,0.8939999938011169,0.746999979019165,0.796999990940094,0.8679999709129333,0.796999990940094,0.7239999771118164,,,0.8500000238418579
66,0.9900000095367432,0.9340000152587891,0.953000009059906,0.8270000219345093,0.7870000004768372,0.7250000238418579,0.8159999847412109,0.7839999794960022,0.7839999794960022,,,0.7990000247955322
67,0.9610000252723694,0.9110000133514404,0.9390000104904175,0.8360000252723694,0.7260000109672546,0.8149999976158142,0.7879999876022339,0.8159999847412109,0.8519999980926514,,,0.8040000200271606
68,0.9729999899864197,0.9350000023841858,0.9649999737739563,0.7459999918937683,0.843999981880188,0.7730000019073486,0.8420000076293945,0.6060000061988831,0.6100000143051147,,,0.6769999861717224
69,0.9779999852180481,0.9129999876022339,0.921999990940094,0.8330000042915344,0.675000011920929,0.8220000267028809,0.8809999823570251,0.8600000143051147,0.7839999794960022,,,0.8220000267028809
70,0.9589999914169312,0.8949999809265137,0.9340000152587891,0.6869999766349792,0.7300000190734863,0.6380000114440918,0.6869999766349792,0.7170000076293945,0.6800000071525574,,,0.6669999957084656
71,0.9229999780654907,0.8579999804496765,0.9739999771118164,0.8600000143051147,0.7369999885559082,0.8050000071525574,0.9610000252723694,0.8799999952316284,0.7519999742507935,,,0.8740000128746033
72,0.9700000286102295,0.9120000004768372,0.9309999942779541,0.8799999952316284,0.6959999799728394,0.8159999847412109,0.8619999885559082,0.8529999852180481,0.7570000290870667,,,0.8339999914169312
73,0.9959999918937683,0.8199999928474426,0.9570000171661377,0.8090000152587891,0.7009999752044678,0.8230000138282776,0.8659999966621399,0.8460000157356262,0.843999981880188,,,0.8450000286102295
74,0.9850000143051147,0.6930000185966492,0.9300000071525574,0.7360000014305115,0.7400000095367432,0.7239999771118164,0.7699999809265137,0.7490000128746033,0.781000018119812,,,0.7559999823570251
75,0.9879999756813049,0.8579999804496765,0.8899999856948853,0.8550000190734863,0.7490000128746033,0.7549999952316284,0.7829999923706055,0.746999979019165,0.7480000257492065,,,0.753000020980835
76,0.9419999718666077,0.7879999876022339,0.9010000228881836,0.722000002861023,0.7590000033378601,0.5569999814033508,0.7070000171661377,0.6880000233650208,0.6660000085830688,,,0.7129999995231628
77,0.9819999933242798,0.8669999837875366,0.8740000128746033,0.8220000267028809,0.6110000014305115,0.777999997138977,0.8320000171661377,0.8029999732971191,0.7110000252723694,,,0.8009999990463257
78,0.996999979019165,0.925000011920929,0.9229999780654907,0.8690000176429749,0.8240000009536743,0.8289999961853027,0.8190000057220459,0.7400000095367432,0.777999997138977,,,0.7990000247955322
79,0.9750249981880188,0.8121877908706665,0.919080913066864,0.8601398468017578,0.7002996802330017,0.7902097702026367,0.7682317495346069,0.7462537288665771,0.7642357349395752,,,0.7582417726516724
80,0.9750000238418579,0.8679999709129333,0.9309999942779541,0.7940000295639038,0.6600000262260437,0.6420000195503235,0.796999990940094,0.7210000157356262,0.5929999947547913,,,0.7310000061988831
81,0.9729999899864197,0.9020000100135803,0.9409999847412109,0.843999981880188,0.7239999771118164,0.8529999852180481,0.7839999794960022,0.8320000171661377,0.8640000224113464,,,0.781000018119812
82,0.972000002861023,0.8140000104904175,0.9610000252723694,0.6740000247955322,0.7210000157356262,0.8600000143051147,0.8809999823570251,0.7900000214576721,0.8069999814033508,,,0.7570000290870667
83,0.9670000076293945,0.8790000081062317,0.9399999976158142,0.800000011920929,0.7450000047683716,0.8040000200271606,0.8270000219345093,0.7480000257492065,0.7879999876022339,,,0.8069999814033508
84,0.9890000224113464,0.9100000262260437,0.9729999899864197,0.734000027179718,0.6269999742507935,0.6449999809265137,0.6669999957084656,0.5849999785423279,0.6480000019073486,,,0.5849999785423279
85,0.9610389471054077,0.7622377872467041,0.9380619525909424,0.8481518626213074,0.6473526358604431,0.6893106698989868,0.6993007063865662,0.748251736164093,0.7792207598686218,,,0.7502497434616089
86,0.9190000295639038,0.7710000276565552,0.8690000176429749,0.8199999928474426,0.7400000095367432,0.7829999923706055,0.8399999737739563,0.8029999732971191,0.6790000200271606,,,0.7870000004768372
87,0.9700000286102295,0.9359999895095825,0.9409999847412109,0.8100000023841858,0.5989999771118164,0.8080000281333923,0.6660000085830688,0.8240000009536743,0.7680000066757202,,,0.8500000238418579
88,0.9950000047683716,0.9900000095367432,0.9649999737739563,0.8299999833106995,0.6700000166893005,0.7789999842643738,0.8259999752044678,0.828000009059906,0.7789999842643738,,,0.8240000009536743
89,0.9869999885559082,0.8159999847412109,0.9399999976158142,0.8149999976158142,0.7590000033378601,0.8019999861717224,0.8529999852180481,0.796999990940094,0.7889999747276306,,,0.7590000033378601
