s_i,FULLY_SUPERVISED_CLASSIFIER,CGAN_BASIC_SUPERVISED_CLASSIFIER,CGAN_BASIC_DJ_SUPERVISED_CLASSIFIER,CGAN_GUMBEL_SUPERVISED_CLASSIFIER,CGAN_GUMBEL_DJ_SUPERVISED_CLASSIFIER,SSL_GAN,TRIPLE_GAN,SSL_VAE,VAT,ENTROPY_MINIMISATION,LABEL_PROPAGATION,ASSFSCMR,SFAMCAMT,PARTIAL_SUPERVISED_CLASSIFIER
20,0.9875621795654297,0.9552238583564758,0.8631840944290161,0.9378108978271484,0.93034827709198,0.9378109574317932,0.6542288661003113,0.9228855967521667,0.9228855967521667,0.9228855967521667,0.8407959938049316,0.60447758436203,0.8905472159385681,0.9203979969024658
21,0.9577114582061768,0.9079601764678955,0.9079601764678955,0.9477611780166626,0.9079601764678955,0.93034827709198,0.89552241563797,0.9452736377716064,0.8980099558830261,0.8980099558830261,0.8980099558830261,0.7363184094429016,0.8656716346740723,0.89552241563797
22,0.9577114582061768,0.9502487778663635,0.9203979969024658,0.9303482174873352,0.9203979969024658,0.8706467747688293,0.7686567306518555,0.8407959938049316,0.823383092880249,0.853233814239502,0.7736318111419678,0.646766185760498,0.8009949922561646,0.823383092880249
23,0.9502487778663635,0.9378109574317932,0.9228855967521667,0.9502487182617188,0.9228855967521667,0.893034815788269,0.9179104566574097,0.9129353165626526,0.9104477763175964,0.9129353165626526,0.8855721354484558,0.646766185760498,0.9253731369972228,0.9104477763175964
24,0.9950248599052429,0.9378109574317932,0.927860677242279,0.9353233575820923,0.9253731369972229,0.9179104566574097,0.858208954334259,0.9328358173370361,0.9253731369972229,0.9203979969024658,0.9029850959777832,0.6492537260055542,0.8631840348243713,0.9203979969024658
25,0.9527363181114197,0.9452736377716064,0.9477611780166626,0.9378108978271484,0.8805969953536987,0.9402984976768494,0.9502487778663635,0.9477611780166626,0.9378109574317932,0.9378109574317932,0.9452736377716064,0.6641790866851807,0.927860677242279,0.9378109574317932
26,0.9726368188858032,0.9502487778663635,0.788557231426239,0.9676616787910461,0.9502487778663635,0.927860677242279,0.8507462739944458,0.9402984976768494,0.9577114582061768,0.9577114582061768,0.93034827709198,0.6542288661003113,0.9004974961280823,0.9577114582061768
27,0.96517413854599,0.8283582329750061,0.8283582329750061,0.9303482174873352,0.8283582329750061,0.9154228568077087,0.9104477763175964,0.8731343150138855,0.8681591749191284,0.8731343150138855,0.8656716346740723,0.5945273637771606,0.8184079527854919,0.8681591749191284
28,0.9850746393203735,0.8631840944290161,0.9552238583564758,0.9378108978271484,0.8830845952033997,0.9104477763175964,0.7587064504623413,0.9029850959777832,0.89552241563797,0.888059675693512,0.888059675693512,0.6666666865348816,0.8805969953536987,0.8905472755432129
29,0.9850746393203735,0.9104477763175964,0.8507462739944458,0.9626865386962891,0.9129353165626526,0.96517413854599,0.823383092880249,0.9228855967521667,0.888059675693512,0.893034815788269,0.893034815788269,0.6517412662506104,0.815920352935791,0.9626865386962891
30,0.9502487778663635,0.9527363181114197,0.9527363181114197,0.9353233575820923,0.9527363181114197,0.9203979969024658,0.8134328126907349,0.9552238583564758,0.9452736377716064,0.9477611780166626,0.93034827709198,0.6691542267799377,0.9154228568077089,0.9477611780166626
31,0.9577114582061768,0.9726368188858032,0.9179104566574097,0.927860677242279,0.9179104566574097,0.9378109574317932,0.7810945510864258,0.9179104566574097,0.9427860975265503,0.9353233575820923,0.8830845952033997,0.6094527244567871,0.746268630027771,0.9353233575820923
32,0.9900497794151306,0.9577114582061768,0.888059675693512,0.9651740789413452,0.893034815788269,0.96517413854599,0.927860677242279,0.9527363181114197,0.9477611780166626,0.9601989984512329,0.7587064504623413,0.6666666865348816,0.823383092880249,0.9527363181114197
33,0.9701492786407471,0.9701492786407471,0.9402984976768494,0.9353233575820923,0.9154228568077087,0.9054726362228394,0.9253731369972229,0.9129353165626526,0.9054726362228394,0.9029850959777832,0.893034815788269,0.6840795874595642,0.9303482174873352,0.9054726362228394
34,0.9825870394706726,0.9577114582061768,0.9253731369972229,0.9402984976768494,0.9004974961280823,0.9402984976768494,0.8059701323509216,0.9402984976768494,0.9328358173370361,0.9203979969024658,0.8805969953536987,0.646766185760498,0.9179103970527648,0.9203979969024658
35,0.9626865386962891,0.9477611780166626,0.8631840944290161,0.9303482174873352,0.9477611780166626,0.9502487778663635,0.9601989984512329,0.9601989984512329,0.9378109574317932,0.9378109574317932,0.9353233575820923,0.6567164063453674,0.9029850363731384,0.9378109574317932
36,0.96517413854599,0.9552238583564758,0.9353233575820923,0.9328358173370361,0.9129353165626526,0.8805969953536987,0.93034827709198,0.93034827709198,0.9253731369972229,0.9203979969024658,0.9402984976768494,0.3880597054958343,0.8955223560333252,0.9203979969024658
37,0.9577114582061768,0.96517413854599,0.9029850959777832,0.9303482174873352,0.9477611780166626,0.9179104566574097,0.9477611780166626,0.9626865386962891,0.9378109574317932,0.9402984976768494,0.9129353165626526,0.6965174078941345,0.9054726362228394,0.9253731369972229
38,0.9776119589805603,0.8980099558830261,0.8980099558830261,0.9651740789413452,0.9179104566574097,0.9552238583564758,0.9502487778663635,0.9079601764678955,0.9676616787910461,0.9676616787910461,0.9253731369972229,0.3432835936546325,0.858208954334259,0.9676616787910461
39,0.9676616787910461,0.9427860975265503,0.9427860975265503,0.9527363181114197,0.888059675693512,0.8781094551086426,0.9004974961280823,0.927860677242279,0.9104477763175964,0.9104477763175964,0.8905472755432129,0.6641790866851807,0.8383084535598755,0.9104477763175964
40,0.9577114582061768,0.9502487778663635,0.9402984976768494,0.9427860379219055,0.9154228568077087,0.9054726362228394,0.8407959938049316,0.9228855967521667,0.893034815788269,0.89552241563797,0.8905472755432129,0.5870646834373474,0.8706467747688293,0.893034815788269
41,0.9402984976768494,0.9154228568077087,0.9154228568077087,0.9104477167129517,0.9154228568077087,0.93034827709198,0.6840795874595642,0.8333333134651184,0.9004974961280823,0.9079601764678955,0.8432835936546326,0.5970149040222168,0.7164179086685181,0.9004974961280823
42,0.9601989984512329,0.9477611780166626,0.9328358173370361,0.9552238583564758,0.9477611780166626,0.8631840944290161,0.9477611780166626,0.9452736377716064,0.9477611780166626,0.9452736377716064,0.93034827709198,0.3208955228328705,0.893034815788269,0.9477611780166626
43,0.9701492786407471,0.9402984976768494,0.9004974961280823,0.9552238583564758,0.9402984976768494,0.9427860975265503,0.9054726362228394,0.9527363181114197,0.9427860975265503,0.9427860975265503,0.9129353165626526,0.646766185760498,0.8855721354484558,0.9477611780166626
44,0.9527363181114197,0.9228855967521667,0.9228855967521667,0.9253731369972229,0.9228855967521667,0.9154228568077087,0.9154228568077087,0.93034827709198,0.9328358173370361,0.927860677242279,0.927860677242279,0.6815920472145081,0.8830845355987549,0.9378109574317932
45,0.9527363181114197,0.96517413854599,0.8358209133148193,0.9676616787910461,0.9054726362228394,0.9328358173370361,0.9502487778663635,0.8706467747688293,0.9328358173370361,0.9353233575820923,0.9253731369972229,0.6592040061950684,0.9303482174873352,0.9328358173370361
46,0.9601989984512329,0.9328358173370361,0.8134328126907349,0.9328358173370361,0.8631840944290161,0.9129353165626526,0.8557214140892029,0.9004974961280823,0.9054726362228394,0.9129353165626526,0.888059675693512,0.6691542267799377,0.8731343150138855,0.9129353165626526
47,0.96517413854599,0.9353233575820923,0.9353233575820923,0.927860677242279,0.9353233575820923,0.9104477763175964,0.93034827709198,0.9402984976768494,0.927860677242279,0.9253731369972229,0.9203979969024658,0.4975124299526214,0.9054726362228394,0.927860677242279
48,0.9776119589805603,0.9104477763175964,0.9029850959777832,0.927860677242279,0.9029850959777832,0.8905472755432129,0.8781094551086426,0.8980099558830261,0.888059675693512,0.893034815788269,0.8830845952033997,0.6368159055709839,0.8507462739944458,0.888059675693512
49,0.9601989984512329,0.9427860975265503,0.8258706331253052,0.9477611780166626,0.8656716346740723,0.9452736377716064,0.9402984976768494,0.9452736377716064,0.9328358173370361,0.9328358173370361,0.9154228568077087,0.7164179086685181,0.9179103970527648,0.9328358173370361
50,0.9701492786407471,0.9552238583564758,0.9253731369972229,0.9129353165626526,0.9378109574317932,0.9253731369972229,0.9253731369972229,0.9328358173370361,0.9079601764678955,0.9079601764678955,0.9228855967521667,0.6990049481391907,0.8109452724456787,0.9079601764678955
51,0.9626865386962891,0.8830845952033997,0.9228855967521667,0.9328358173370361,0.8830845952033997,0.8980099558830261,0.8507462739944458,0.8407959938049316,0.8383084535598755,0.8606964945793152,0.8159204125404358,0.6716417670249939,0.7686566710472107,0.858208954334259
52,0.9601989984512329,0.9402984976768494,0.8781094551086426,0.9353233575820923,0.9179104566574097,0.8905472755432129,0.9154228568077087,0.9378109574317932,0.9079601764678955,0.9228855967521667,0.8805969953536987,0.6641790866851807,0.8830845355987549,0.9154228568077087
53,0.9552238583564758,0.9601989984512329,0.9402984976768494,0.9726368188858032,0.9552238583564758,0.9527363181114197,0.7388059496879578,0.9452736377716064,0.9353233575820923,0.9502487778663635,0.9328358173370361,0.6442785859107971,0.9154228568077089,0.9527363181114197
54,0.9601989984512329,0.9552238583564758,0.6641790866851807,0.9427860379219055,0.9552238583564758,0.89552241563797,0.9477611780166626,0.9353233575820923,0.9626865386962891,0.9601989984512329,0.9402984976768494,0.6567164063453674,0.823383092880249,0.9577114582061768
55,0.9800994992256165,0.9552238583564758,0.8731343150138855,0.957711398601532,0.893034815788269,0.8781094551086426,0.8557214140892029,0.8805969953536987,0.8805969953536987,0.9203979969024658,0.8980099558830261,0.6218905448913574,0.8258706331253052,0.9228855967521667
56,0.9601989984512329,0.9203979969024658,0.8159204125404358,0.9303482174873352,0.9203979969024658,0.9228855967521667,0.9328358173370361,0.9253731369972229,0.9253731369972229,0.927860677242279,0.9054726362228394,0.6492537260055542,0.8731343150138855,0.9253731369972229
57,0.9527363181114197,0.9402984976768494,0.9477611780166626,0.9427860379219055,0.9477611780166626,0.9004974961280823,0.9129353165626526,0.9552238583564758,0.9452736377716064,0.9452736377716064,0.9129353165626526,0.6840795874595642,0.9154228568077089,0.9452736377716064
58,0.9577114582061768,0.9502487778663635,0.9154228568077087,0.9104477167129517,0.8681591749191284,0.8980099558830261,0.9154228568077087,0.927860677242279,0.9203979969024658,0.9179104566574097,0.9104477763175964,0.611940324306488,0.8606964945793152,0.9253731369972229
59,0.9577114582061768,0.9452736377716064,0.8905472755432129,0.922885537147522,0.9054726362228394,0.89552241563797,0.8631840944290161,0.8980099558830261,0.8781094551086426,0.8830845952033997,0.8830845952033997,0.6567164063453674,0.8905472159385681,0.8830845952033997
60,0.9626865386962891,0.9577114582061768,0.8805969953536987,0.9179103970527649,0.9577114582061768,0.9402984976768494,0.8706467747688293,0.9552238583564758,0.9452736377716064,0.9427860975265503,0.9502487778663635,0.4303482472896576,0.8805969953536987,0.9452736377716064
61,0.9552238583564758,0.9477611780166626,0.927860677242279,0.9477611780166626,0.9154228568077087,0.927860677242279,0.9104477763175964,0.9378109574317932,0.927860677242279,0.927860677242279,0.927860677242279,0.6865671873092651,0.8631840348243713,0.927860677242279
62,0.9676616787910461,0.9452736377716064,0.8905472755432129,0.9179103970527649,0.927860677242279,0.9054726362228394,0.6840795874595642,0.8756219148635864,0.8407959938049316,0.8009950518608093,0.823383092880249,0.6641790866851807,0.7288557291030884,0.7860696315765381
63,0.9751243591308594,0.9626865386962891,0.9402984976768494,0.9477611780166626,0.9527363181114197,0.9228855967521667,0.8084577322006226,0.9577114582061768,0.9353233575820923,0.9402984976768494,0.9427860975265503,0.7487562298774719,0.9303482174873352,0.9402984976768494
64,0.9577114582061768,0.9253731369972229,0.927860677242279,0.9502487182617188,0.8781094551086426,0.9328358173370361,0.8034825921058655,0.9029850959777832,0.9253731369972229,0.9079601764678955,0.8383084535598755,0.6592040061950684,0.853233814239502,0.9079601764678955
65,0.9577114582061768,0.9477611780166626,0.9378109574317932,0.9527363181114197,0.9378109574317932,0.9203979969024658,0.9129353165626526,0.9203979969024658,0.9527363181114197,0.9477611780166626,0.8980099558830261,0.4278607070446014,0.927860677242279,0.9502487778663635
66,0.9676616787910461,0.9328358173370361,0.9328358173370361,0.9477611780166626,0.9054726362228394,0.9427860975265503,0.9203979969024658,0.9527363181114197,0.9203979969024658,0.927860677242279,0.9029850959777832,0.641791045665741,0.9104477167129515,0.93034827709198
67,0.9552238583564758,0.9353233575820923,0.9353233575820923,0.9303482174873352,0.888059675693512,0.93034827709198,0.8432835936546326,0.9676616787910461,0.9527363181114197,0.9477611780166626,0.9527363181114197,0.611940324306488,0.9054726362228394,0.9452736377716064
68,0.9676616787910461,0.927860677242279,0.8905472755432129,0.9552238583564758,0.927860677242279,0.9079601764678955,0.8208954930305481,0.9402984976768494,0.9004974961280823,0.9054726362228394,0.9129353165626526,0.6691542267799377,0.8905472159385681,0.9004974961280823
69,0.9502487778663635,0.9601989984512329,0.9502487778663635,0.9502487182617188,0.9601989984512329,0.9601989984512329,0.8159204125404358,0.9502487778663635,0.9601989984512329,0.9626865386962891,0.9577114582061768,0.6442785859107971,0.922885537147522,0.9601989984512329
70,0.9601989984512329,0.9601989984512329,0.9104477763175964,0.9502487182617188,0.9228855967521667,0.893034815788269,0.888059675693512,0.9577114582061768,0.9079601764678955,0.9054726362228394,0.888059675693512,0.6293532252311707,0.9154228568077089,0.9154228568077087
71,0.9875621795654297,0.9502487778663635,0.9253731369972229,0.9402984976768494,0.9004974961280823,0.9228855967521667,0.60447758436203,0.9353233575820923,0.9129353165626526,0.9154228568077087,0.9079601764678955,0.6616915464401245,0.858208954334259,0.9179104566574097
72,0.9676616787910461,0.9701492786407471,0.9577114582061768,0.9701492190361023,0.9577114582061768,0.9353233575820923,0.9378109574317932,0.9676616787910461,0.9626865386962891,0.9552238583564758,0.8358209133148193,0.6641790866851807,0.8557213544845581,0.9577114582061768
73,0.9552238583564758,0.96517413854599,0.9452736377716064,0.9502487182617188,0.9452736377716064,0.9452736377716064,0.8084577322006226,0.9402984976768494,0.9353233575820923,0.9353233575820923,0.9427860975265503,0.611940324306488,0.967661678791046,0.9353233575820923
74,0.9577114582061768,0.9502487778663635,0.9353233575820923,0.9651740789413452,0.9353233575820923,0.96517413854599,0.9328358173370361,0.9378109574317932,0.96517413854599,0.9527363181114197,0.9477611780166626,0.6741293668746948,0.9427860379219056,0.9527363181114197
75,0.9676616787910461,0.9328358173370361,0.9004974961280823,0.927860677242279,0.9004974961280823,0.8656716346740723,0.606965184211731,0.8980099558830261,0.9228855967521667,0.9029850959777832,0.9228855967521667,0.6616915464401245,0.8731343150138855,0.9054726362228394
76,0.9626865386962891,0.9328358173370361,0.9328358173370361,0.9328358173370361,0.9328358173370361,0.9253731369972229,0.5995025038719177,0.9502487778663635,0.93034827709198,0.9328358173370361,0.9353233575820923,0.6641790866851807,0.9353233575820924,0.9328358173370361
77,0.9751243591308594,0.927860677242279,0.9054726362228394,0.922885537147522,0.927860677242279,0.893034815788269,0.8980099558830261,0.9004974961280823,0.9054726362228394,0.9104477763175964,0.8731343150138855,0.6592040061950684,0.7761194109916687,0.8980099558830261
78,0.9527363181114197,0.9228855967521667,0.9228855967521667,0.927860677242279,0.9104477763175964,0.9402984976768494,0.8756219148635864,0.9353233575820923,0.9253731369972229,0.927860677242279,0.9378109574317932,0.641791045665741,0.8407959938049316,0.9253731369972229
79,0.9751243591308594,0.9577114582061768,0.9477611780166626,0.9328358173370361,0.893034815788269,0.9353233575820923,0.9527363181114197,0.96517413854599,0.9353233575820923,0.9353233575820923,0.9129353165626526,0.6616915464401245,0.9154228568077089,0.9353233575820923
80,0.9726368188858032,0.9527363181114197,0.89552241563797,0.9303482174873352,0.9203979969024658,0.89552241563797,0.8980099558830261,0.9029850959777832,0.893034815788269,0.9004974961280823,0.9079601764678955,0.6865671873092651,0.8805969953536987,0.9004974961280823
81,0.9527363181114197,0.9402984976768494,0.8631840944290161,0.922885537147522,0.893034815788269,0.9179104566574097,0.927860677242279,0.8980099558830261,0.9029850959777832,0.9029850959777832,0.893034815788269,0.6218905448913574,0.8184079527854919,0.9029850959777832
82,0.9626865386962891,0.9477611780166626,0.8457711338996887,0.9701492190361023,0.89552241563797,0.93034827709198,0.9154228568077087,0.9378109574317932,0.9328358173370361,0.9328358173370361,0.9353233575820923,0.646766185760498,0.8358208537101746,0.9328358173370361
83,0.9577114582061768,0.9378109574317932,0.9179104566574097,0.9427860379219055,0.9477611780166626,0.9601989984512329,0.9353233575820923,0.9452736377716064,0.9179104566574097,0.9203979969024658,0.9129353165626526,0.6517412662506104,0.8383084535598755,0.9203979969024658
84,0.9601989984512329,0.9427860975265503,0.9402984976768494,0.9054726362228394,0.9253731369972229,0.9029850959777832,0.7935323119163513,0.93034827709198,0.9129353165626526,0.9079601764678955,0.9228855967521667,0.6169154047966003,0.922885537147522,0.9129353165626526
85,0.9577114582061768,0.9328358173370361,0.8507462739944458,0.9353233575820923,0.9701492786407471,0.9452736377716064,0.9477611780166626,0.9477611780166626,0.9527363181114197,0.9527363181114197,0.9378109574317932,0.6592040061950684,0.9104477167129515,0.9527363181114197
86,0.9601989984512329,0.9402984976768494,0.858208954334259,0.9626865386962891,0.9402984976768494,0.9179104566574097,0.9402984976768494,0.927860677242279,0.9179104566574097,0.9253731369972229,0.8557214140892029,0.6592040061950684,0.9029850363731384,0.9179104566574097
87,0.9601989984512329,0.9079601764678955,0.9004974961280823,0.9203979969024658,0.9079601764678955,0.9054726362228394,0.8731343150138855,0.8756219148635864,0.8980099558830261,0.9029850959777832,0.9004974961280823,0.6965174078941345,0.9029850363731384,0.8980099558830261
88,0.9776119589805603,0.9452736377716064,0.9452736377716064,0.9626865386962891,0.9452736377716064,0.9228855967521667,0.8283582329750061,0.9353233575820923,0.9427860975265503,0.9452736377716064,0.9129353165626526,0.6691542267799377,0.9104477167129515,0.9452736377716064
89,0.9552238583564758,0.8756219148635864,0.893034815788269,0.9104477167129517,0.8980099558830261,0.8905472755432129,0.8258706331253052,0.8631840944290161,0.9328358173370361,0.8805969953536987,0.853233814239502,0.606965184211731,0.8208954930305481,0.8980099558830261
90,0.9527363181114197,0.9452736377716064,0.9228855967521667,0.9328358173370361,0.9004974961280823,0.9427860975265503,0.9427860975265503,0.9402984976768494,0.9104477763175964,0.9129353165626526,0.9129353165626526,0.6268656849861145,0.8731343150138855,0.9104477763175964
91,0.96517413854599,0.9477611780166626,0.9104477763175964,0.8980099558830261,0.9079601764678955,0.8855721354484558,0.8855721354484558,0.8159204125404358,0.893034815788269,0.9004974961280823,0.8731343150138855,0.6616915464401245,0.7835820913314819,0.893034815788269
92,0.9601989984512329,0.9378109574317932,0.927860677242279,0.9402984976768494,0.93034827709198,0.9203979969024658,0.7860696315765381,0.9452736377716064,0.9154228568077087,0.9179104566574097,0.9228855967521667,0.6641790866851807,0.9129353165626526,0.9203979969024658
93,0.9626865386962891,0.9552238583564758,0.7611940503120422,0.9353233575820923,0.9029850959777832,0.93034827709198,0.9502487778663635,0.8980099558830261,0.9427860975265503,0.9452736377716064,0.9179104566574097,0.6791045069694519,0.8358208537101746,0.9427860975265503
94,0.9577114582061768,0.93034827709198,0.8805969953536987,0.8955223560333252,0.893034815788269,0.8805969953536987,0.8830845952033997,0.8507462739944458,0.8805969953536987,0.888059675693512,0.8681591749191284,0.6666666865348816,0.8706467747688293,0.8855721354484558
95,0.9626865386962891,0.9502487778663635,0.93034827709198,0.9353233575820923,0.9328358173370361,0.9079601764678955,0.9427860975265503,0.9477611780166626,0.9402984976768494,0.9427860975265503,0.9029850959777832,0.6741293668746948,0.9004974961280823,0.9378109574317932
96,0.9601989984512329,0.9577114582061768,0.8134328126907349,0.9154228568077087,0.8980099558830261,0.9427860975265503,0.8358209133148193,0.8507462739944458,0.9228855967521667,0.9228855967521667,0.9253731369972229,0.6442785859107971,0.8905472159385681,0.9228855967521667
97,0.9701492786407471,0.8432835936546326,0.8432835936546326,0.9303482174873352,0.8432835936546326,0.9129353165626526,0.9079601764678955,0.93034827709198,0.9004974961280823,0.9378109574317932,0.89552241563797,0.6442785859107971,0.8905472159385681,0.9004974961280823
98,0.9527363181114197,0.93034827709198,0.9079601764678955,0.9527363181114197,0.9004974961280823,0.9228855967521667,0.7487562298774719,0.9253731369972229,0.9253731369972229,0.9203979969024658,0.9054726362228394,0.6169154047966003,0.8805969953536987,0.9203979969024658
99,0.9626865386962891,0.9328358173370361,0.9502487778663635,0.9303482174873352,0.8805969953536987,0.8980099558830261,0.8805969953536987,0.9552238583564758,0.93034827709198,0.93034827709198,0.9228855967521667,0.676616907119751,0.9129353165626526,0.93034827709198
