s_i,FULLY_SUPERVISED_CLASSIFIER,CGAN_BASIC_DJ_SUPERVISED_CLASSIFIER,CGAN_GUMBEL_DJ_SUPERVISED_CLASSIFIER,SSL_GAN,TRIPLE_GAN,SSL_VAE,VAT,ENTROPY_MINIMISATION,LABEL_PROPAGATION,ASSFSCMR,SFAMCAMT,PARTIAL_SUPERVISED_CLASSIFIER
31,0.9720000624656677,0.8870000243186951,0.9180000424385071,0.6600000262260437,0.5900000333786011,0.7420000433921814,0.8890000581741333,0.5750000476837158,0.6460000276565552,,,0.6500000357627869
32,0.9660000205039978,0.8550000190734863,0.8860000371932983,0.7950000166893005,0.7640000581741333,0.859000027179718,0.8210000395774841,0.8330000638961792,0.7870000004768372,,,0.8420000672340393
33,0.9900000691413879,0.9150000214576721,0.9470000267028809,0.7110000252723694,0.7440000176429749,0.6480000019073486,0.8300000429153442,0.6940000057220459,0.7260000109672546,,,0.706000030040741
34,0.9620000720024109,0.9420000314712524,0.9790000319480896,0.7390000224113464,0.6940000057220459,0.7320000529289246,0.7880000472068787,0.6920000314712524,0.699999988079071,,,0.6880000233650208
35,0.9910000562667847,0.9030000567436218,0.9460000395774841,0.8580000400543213,0.800000011920929,0.8990000486373901,0.8960000276565552,0.8280000686645508,0.8650000095367432,,,0.781000018119812
36,0.9940000176429749,0.8840000629425049,0.8260000348091125,0.7630000114440918,0.7700000405311584,0.5760000348091125,0.8650000691413879,0.800000011920929,0.6809999942779541,,,0.6630000472068787
37,0.9560439586639404,0.8241757750511169,0.9150848984718323,0.6993007063865662,0.6563436388969421,0.7192807197570801,0.7902097702026367,0.6713286638259888,0.649350643157959,,,0.6743256449699402
38,0.9660000205039978,0.9510000348091125,0.9590000510215759,0.8390000462532043,0.7710000276565552,0.8910000324249268,0.8740000128746033,0.8890000581741333,0.8870000243186951,,,0.8830000162124634
39,0.9560878276824951,0.8812375068664551,0.9281437397003174,0.7215569019317627,0.6427145600318909,0.7415169477462769,0.78742516040802,0.6986027956008911,0.71257483959198,,,0.6946107745170593
40,0.9920000433921814,0.815000057220459,0.9500000476837158,0.8110000491142273,0.7360000610351562,0.7950000166893005,0.8260000348091125,0.7350000143051147,0.7649999856948853,,,0.7350000143051147
41,0.9800000190734863,0.8680000305175781,0.8390000462532043,0.7290000319480896,0.7270000576972961,0.6990000605583191,0.7850000262260437,0.7080000042915344,0.7080000042915344,,,0.7550000548362732
42,0.9920000433921814,0.9100000262260437,0.9320000410079956,0.7640000581741333,0.6950000524520874,0.8180000185966492,0.8770000338554382,0.7820000648498535,0.7379999756813049,,,0.8020000457763672
43,0.968000054359436,0.843000054359436,0.8250000476837158,0.6020000576972961,0.5640000104904175,0.703000009059906,0.7210000157356262,0.6710000038146973,0.5960000157356262,,,0.6980000138282776
44,0.9800199270248413,0.9240759015083313,0.919080913066864,0.7452546954154968,0.7282717227935791,0.6863136887550354,0.8591408133506775,0.7912087440490723,0.7692307829856873,,,0.7522477507591248
