s_i,FULLY_SUPERVISED_CLASSIFIER,CGAN_BASIC_DJ_SUPERVISED_CLASSIFIER,CGAN_GUMBEL_DJ_SUPERVISED_CLASSIFIER,SSL_GAN,TRIPLE_GAN,SSL_VAE,VAT,ENTROPY_MINIMISATION,LABEL_PROPAGATION,PARTIAL_SUPERVISED_CLASSIFIER
33,0.9620000720024109,,,0.5910000205039978,,,,,,0.6420000195503235
34,0.9600000381469727,,,0.7220000624656677,,,,,,0.7480000257492065
35,0.9600399136543274,,,0.7352647185325623,,,,,,0.6783216595649719
36,0.9750000238418579,,,0.656000018119812,,,,,,0.706000030040741
37,0.9650000333786011,,,0.687000036239624,,,,,,0.7240000367164612
38,0.9110000729560852,,,0.7010000348091125,,,,,,0.6270000338554382
39,0.906000018119812,,,0.7260000109672546,,,,,,0.7240000367164612
40,0.9480000734329224,,,0.6840000152587891,,,,,,0.6600000262260437
41,0.9850149750709534,,,0.7112886905670166,,,,,,0.6383616328239441
42,0.968000054359436,,,0.675000011920929,,,,,,0.7410000562667847
43,0.9750000238418579,,,0.7430000305175781,,,,,,0.7290000319480896
44,0.9900000691413879,,,0.6350000500679016,,,,,,0.659000039100647
45,0.9620000720024109,,,0.737000048160553,,,,,,0.7490000128746033
46,0.9950049519538879,,,0.7402597069740295,,,,,,0.6433566212654114
47,0.9900000691413879,,,0.7090000510215759,,,,,,0.7420000433921814
48,0.9670000672340393,,,0.7160000205039978,,,,,,0.7510000467300415
49,0.9570000171661377,,,0.6100000143051147,,,,,,0.659000039100647
50,0.9580000638961792,,,0.6860000491142273,,,,,,0.7360000610351562
51,0.9960000514984131,,,0.6570000052452087,,,,,,0.6330000162124634
52,0.9660000205039978,,,0.6320000290870667,,,,,,0.6640000343322754
53,0.9510000348091125,,,0.6650000214576721,,,,,,0.7120000123977661
54,0.9720000624656677,,,0.7460000514984131,,,,,,0.7580000162124634
55,0.9650349617004395,,,0.7402597069740295,,,,,,0.7512487173080444
56,0.9600000381469727,,,0.7390000224113464,,,,,,0.7940000295639038
57,0.987000048160553,,,0.6540000438690186,,,,,,0.6740000247955322
58,0.9900000691413879,,,0.6740000247955322,,,,,,0.64000004529953
59,0.9790000319480896,,,0.7400000095367432,,,,,,0.7040000557899475
60,0.9700000286102295,,,0.690000057220459,,,,,,0.7750000357627869
61,0.9900099635124207,,,0.7752247452735901,,,,,,0.7822177410125732
62,0.9850000739097595,,,0.7830000519752502,,,,,,0.7210000157356262
63,0.9910089373588562,,,0.6793206334114075,,,,,,0.6413586139678955
64,0.9750000238418579,,,0.8110000491142273,,,,,,0.812000036239624
65,0.9930069446563721,,,0.777222752571106,,,,,,0.6593406200408936
66,0.9520479440689087,,,0.7652347683906555,,,,,,0.7192807197570801
67,0.9890109896659851,,,0.6973026990890503,,,,,,0.7712287306785583
68,0.9700299501419067,,,0.7822177410125732,,,,,,0.7112886905670166
69,0.9850000739097595,,,0.7200000286102295,,,,,,0.7110000252723694
70,0.9600000381469727,,,0.7570000290870667,,,,,,0.6500000357627869
71,0.9590000510215759,,,0.6010000109672546,,,,,,0.6140000224113464
72,0.987000048160553,,,0.7140000462532043,,,,,,0.7120000123977661
73,0.9440559148788452,,,0.6723276376724243,,,,,,0.69630366563797
74,0.9790000319480896,,,0.6920000314712524,,,,,,0.6860000491142273
75,0.9680319428443909,,,0.5364634990692139,,,,,,0.5434565544128418
76,0.987000048160553,,,0.6390000581741333,,,,,,0.6850000619888306
77,0.9850149750709534,,,0.6213786005973816,,,,,,0.721278727054596
78,0.9930069446563721,,,0.7042956948280334,,,,,,0.6983016729354858
79,0.984000027179718,,,0.706000030040741,,,,,,0.7020000219345093
80,0.9720279574394226,,,0.6993007063865662,,,,,,0.7172827124595642
81,0.9660000205039978,,,0.6430000066757202,,,,,,0.6510000228881836
82,0.9470000267028809,,,0.7200000286102295,,,,,,0.6810000538825989
83,0.9950000643730164,,,0.7330000400543213,,,,,,0.706000030040741
84,0.9910000562667847,,,0.7540000081062317,,,,,,0.7290000319480896
85,0.9830000400543213,,,0.6760000586509705,,,,,,0.6830000281333923
86,0.9380000233650208,,,0.781000018119812,,,,,,0.7200000286102295
87,0.9540000557899475,,,0.6710000038146973,,,,,,0.7500000596046448
88,0.9810000658035278,,,0.7110000252723694,,,,,,0.5980000495910645
89,0.9690309166908264,,,0.7892107963562012,,,,,,0.7022976875305176
90,0.9780219793319702,,,0.6703296303749084,,,,,,0.6883116960525513
91,0.9740000367164612,,,0.659000039100647,,,,,,0.6790000200271606
92,0.9770000576972961,,,0.6810000538825989,,,,,,0.7380000352859497
93,0.9730000495910645,,,0.6210000514984131,,,,,,0.6980000138282776
94,0.9820000529289246,,,0.6820000410079956,,,,,,0.675000011920929
95,0.9840319156646729,,,0.7165668606758118,,,,,,0.7345309257507324
96,0.9690000414848328,,,0.7520000338554382,,,,,,0.7110000252723694
97,0.9790209531784058,,,0.5984016060829163,,,,,,0.6903096437454224
98,0.984015941619873,,,0.6343656182289124,,,,,,0.7112886905670166
99,0.968000054359436,,,0.6650000214576721,,,,,,0.659000039100647
