,alpha,beta,gamma,val_pc_cor,ulab_pc_cor,n_neighbours
120,2.604217529296875,0.9256917238235474,5.852275848388672,0.75,0.7470000386238098,200.0
121,0.45905888080596924,9.379730224609375,1.4611810445785522,0.75,0.7450000643730164,200.0
122,9.725135803222656,0.5469924211502075,7.488694190979004,0.75,0.7450000643730164,100.0
123,2.403055429458618,5.865519046783447,0.7387131452560425,0.75,0.7390000224113464,100.0
124,2.7563328742980957,3.4051525592803955,1.4594221115112305,0.75,0.7460000514984131,100.0
125,1.3358104228973389,9.409551620483398,3.539541244506836,0.75,0.7430000305175781,100.0
126,1.6494321823120117,7.390259742736816,5.734801292419434,0.75,0.7420000433921814,100.0
127,0.36039412021636963,5.5336151123046875,3.0688703060150146,0.75,0.7480000257492065,200.0
128,1.1277621984481812,0.49939870834350586,6.847738265991211,0.75,0.7520000338554382,200.0
129,0.29178619384765625,0.8857178688049316,6.1683173179626465,0.75,0.7470000386238098,200.0
130,1.584184169769287,4.438624858856201,5.47013521194458,0.75,0.7460000514984131,100.0
131,1.1381250619888306,3.0516772270202637,7.887916564941406,0.75,0.7470000386238098,200.0
132,2.321140766143799,8.638201713562012,5.546350002288818,0.75,0.7420000433921814,200.0
133,8.759329795837402,1.1435145139694214,7.83001184463501,0.75,0.7450000643730164,100.0
134,0.6956183910369873,1.4838677644729614,5.508185386657715,0.75,0.7480000257492065,100.0
135,3.1881861686706543,4.258953094482422,9.014798164367676,0.75,0.7430000305175781,100.0
136,3.3805465698242188,0.721437931060791,7.381681442260742,0.75,0.7470000386238098,200.0
137,7.08336877822876,1.607547402381897,3.97125244140625,0.75,0.7450000643730164,100.0
138,5.942509174346924,0.49342453479766846,2.9532253742218018,0.75,0.7470000386238098,100.0
139,8.824347496032715,1.8048226833343506,9.889694213867188,0.75,0.7410000562667847,200.0
140,2.7511887550354004,5.172758102416992,8.557929039001465,0.75,0.7420000433921814,100.0
141,4.522327423095703,3.598724603652954,7.419386863708496,0.7250000238418579,0.7390000224113464,200.0
142,8.74708080291748,2.7834529876708984,7.49171257019043,0.7250000238418579,0.7320000529289246,100.0
143,8.805876731872559,0.004492998123168945,8.907907485961914,0.7250000238418579,0.7430000305175781,200.0
144,3.347517967224121,8.473795890808105,0.45555293560028076,0.7250000238418579,0.7330000400543213,200.0
145,4.1129560470581055,7.188183784484863,2.8659820556640625,0.7250000238418579,0.7350000143051147,200.0
146,3.4009594917297363,6.777853488922119,5.307477951049805,0.7250000238418579,0.7380000352859497,100.0
147,3.062849521636963,5.796875476837158,2.341364622116089,0.7250000238418579,0.7410000562667847,100.0
148,4.867879867553711,3.378725051879883,7.738937854766846,0.7250000238418579,0.7400000095367432,200.0
149,7.819262504577637,4.509355545043945,6.272150993347168,0.7250000238418579,0.737000048160553,200.0
150,7.778956413269043,3.459821939468384,7.064444541931152,0.7250000238418579,0.734000027179718,200.0
151,6.632449626922607,5.109414100646973,4.5854387283325195,0.7250000238418579,0.7350000143051147,100.0
152,8.148653030395508,3.700714111328125,8.564704895019531,0.7250000238418579,0.7350000143051147,100.0
153,2.155827283859253,7.961370944976807,0.5489760637283325,0.7250000238418579,0.7390000224113464,100.0
154,8.83068561553955,4.046304225921631,4.772836685180664,0.7250000238418579,0.7350000143051147,100.0
155,7.99809455871582,3.4728150367736816,2.5955986976623535,0.7250000238418579,0.7330000400543213,200.0
156,5.039380073547363,4.906763076782227,5.624264717102051,0.7250000238418579,0.7330000400543213,100.0
157,3.8925819396972656,7.12042760848999,3.779650926589966,0.7250000238418579,0.7360000610351562,100.0
158,8.277693748474121,5.155200481414795,2.193213701248169,0.7250000238418579,0.734000027179718,200.0
159,3.2939391136169434,8.285670280456543,7.009159088134766,0.699999988079071,0.7330000400543213,200.0
160,8.629279136657715,4.443843841552734,0.05293726921081543,0.699999988079071,0.7220000624656677,100.0
161,7.7914862632751465,5.3881120681762695,3.3198952674865723,0.699999988079071,0.7320000529289246,200.0
162,4.433664321899414,7.374329090118408,5.369419574737549,0.699999988079071,0.734000027179718,100.0
163,4.927151679992676,4.744316101074219,4.2570881843566895,0.699999988079071,0.7310000061988831,100.0
164,3.3143317699432373,8.851438522338867,1.4438188076019287,0.699999988079071,0.7310000061988831,200.0
165,3.178154230117798,5.867273807525635,0.06227672100067139,0.699999988079071,0.7160000205039978,100.0
166,4.230817794799805,8.338972091674805,9.284650802612305,0.675000011920929,0.7240000367164612,100.0
167,5.779993534088135,9.976709365844727,6.6670331954956055,0.675000011920929,0.7270000576972961,200.0
168,3.993455171585083,7.569310188293457,6.7164154052734375,0.675000011920929,0.7330000400543213,100.0
169,8.741287231445312,9.331357955932617,6.846193790435791,0.675000011920929,0.7200000286102295,200.0
170,9.631277084350586,5.065516948699951,3.933149576187134,0.675000011920929,0.7270000576972961,200.0
171,7.263260364532471,7.528808116912842,6.358675956726074,0.675000011920929,0.7250000238418579,200.0
172,5.133888244628906,8.44835090637207,1.463964581489563,0.675000011920929,0.7250000238418579,200.0
173,6.550279140472412,7.271045684814453,5.43112325668335,0.675000011920929,0.7230000495910645,200.0
174,6.817999839782715,5.724976539611816,2.5545120239257812,0.675000011920929,0.7260000109672546,200.0
175,9.36395263671875,9.61760139465332,5.703753471374512,0.675000011920929,0.7200000286102295,100.0
176,7.836426734924316,7.015633583068848,7.345510482788086,0.675000011920929,0.7230000495910645,200.0
177,8.701622009277344,5.883452892303467,4.016147613525391,0.675000011920929,0.7220000624656677,100.0
178,4.9063005447387695,7.629075050354004,4.779551029205322,0.675000011920929,0.7330000400543213,100.0
179,9.324291229248047,4.799079418182373,2.4123728275299072,0.675000011920929,0.7280000448226929,200.0
180,8.413597106933594,9.669734001159668,7.3522186279296875,0.675000011920929,0.7200000286102295,200.0
181,9.427448272705078,7.112465858459473,8.489041328430176,0.675000011920929,0.7220000624656677,100.0
182,7.381825923919678,7.846088886260986,7.072250843048096,0.675000011920929,0.7240000367164612,200.0
183,7.131881237030029,6.0379791259765625,4.603016376495361,0.675000011920929,0.7330000400543213,200.0
184,7.8425493240356445,5.805936336517334,5.4886980056762695,0.675000011920929,0.7320000529289246,100.0
185,6.792583465576172,7.662583351135254,9.461270332336426,0.675000011920929,0.7240000367164612,200.0
186,5.463982582092285,8.197914123535156,4.967197418212891,0.675000011920929,0.7300000190734863,100.0
187,9.886049270629883,6.089053630828857,3.7712156772613525,0.675000011920929,0.7210000157356262,100.0
188,8.80789852142334,5.904069423675537,5.240951061248779,0.675000011920929,0.7240000367164612,100.0
189,9.598125457763672,5.8527021408081055,1.8717896938323975,0.675000011920929,0.7230000495910645,100.0
190,8.670538902282715,4.699123382568359,0.7115298509597778,0.675000011920929,0.7310000061988831,100.0
191,4.50157356262207,8.935336112976074,8.922588348388672,0.675000011920929,0.7240000367164612,100.0
192,6.338201522827148,6.018853187561035,5.410093784332275,0.675000011920929,0.7230000495910645,200.0
193,7.622754096984863,6.575222015380859,3.177218437194824,0.675000011920929,0.7330000400543213,100.0
194,9.141823768615723,5.795238018035889,8.92673397064209,0.675000011920929,0.7220000624656677,100.0
195,4.631570816040039,9.194307327270508,6.773760795593262,0.675000011920929,0.7330000400543213,200.0
196,8.228889465332031,6.583900451660156,9.193537712097168,0.675000011920929,0.7310000061988831,200.0
197,8.624521255493164,8.173211097717285,3.79624080657959,0.675000011920929,0.7220000624656677,200.0
198,5.487522602081299,8.26540756225586,2.127910852432251,0.675000011920929,0.7270000576972961,100.0
199,1.0747969150543213,5.7166547775268555,0.004978179931640625,0.625,0.5690000057220459,200.0
200,9.140296936035156,8.93500804901123,5.689032077789307,0.824999988079071,0.7640000581741333,200.0
201,9.031847953796387,9.906049728393555,6.480350017547607,0.800000011920929,0.7620000243186951,100.0
202,8.381006240844727,9.561034202575684,4.825909614562988,0.800000011920929,0.7620000243186951,100.0
203,8.24659252166748,9.324728012084961,9.943733215332031,0.800000011920929,0.76500004529953,100.0
204,9.756382942199707,9.293107986450195,6.297093391418457,0.800000011920929,0.7620000243186951,200.0
205,8.470827102661133,9.435441017150879,6.356019496917725,0.800000011920929,0.7640000581741333,100.0
206,8.112825393676758,9.469648361206055,1.9483959674835205,0.7750000357627869,0.753000020980835,200.0
207,9.606620788574219,8.983305931091309,7.298693656921387,0.7750000357627869,0.7570000290870667,200.0
208,9.037628173828125,8.110486030578613,7.401366233825684,0.7750000357627869,0.7560000419616699,200.0
209,8.669397354125977,8.958667755126953,7.528984546661377,0.7750000357627869,0.7590000629425049,100.0
210,8.525665283203125,8.191338539123535,5.838125228881836,0.7750000357627869,0.7580000162124634,100.0
211,7.053474426269531,9.102922439575195,1.8012899160385132,0.7750000357627869,0.7520000338554382,100.0
212,8.692907333374023,6.970982074737549,2.3170793056488037,0.7750000357627869,0.7550000548362732,200.0
213,5.174493789672852,8.999367713928223,8.409822463989258,0.75,0.7400000095367432,200.0
214,6.109821319580078,8.56137466430664,5.443881988525391,0.75,0.7490000128746033,100.0
215,8.301889419555664,7.333979606628418,0.6385767459869385,0.75,0.7270000576972961,200.0
216,8.309410095214844,4.435678482055664,4.098240852355957,0.7250000238418579,0.7300000190734863,200.0
217,7.292600631713867,4.690987586975098,6.902556419372559,0.7250000238418579,0.7260000109672546,200.0
218,5.778573036193848,5.088791847229004,5.997931480407715,0.7250000238418579,0.7160000205039978,200.0
219,3.6042304039001465,9.711600303649902,9.427464485168457,0.7250000238418579,0.7290000319480896,200.0
220,4.885991096496582,6.865675449371338,2.50173282623291,0.7250000238418579,0.7280000448226929,100.0
221,6.407008647918701,8.63873291015625,3.524158477783203,0.7250000238418579,0.7420000433921814,100.0
222,6.46031379699707,7.180144309997559,5.530388832092285,0.7250000238418579,0.737000048160553,200.0
223,6.217880725860596,6.042929649353027,3.4651522636413574,0.7250000238418579,0.7310000061988831,100.0
224,6.124489784240723,6.541864395141602,3.0181961059570312,0.7250000238418579,0.7360000610351562,100.0
225,8.064252853393555,5.173541069030762,1.943945288658142,0.7250000238418579,0.7300000190734863,100.0
226,4.8524274826049805,7.530620098114014,6.350800514221191,0.7250000238418579,0.734000027179718,200.0
227,5.305570602416992,7.344515323638916,1.539948582649231,0.7250000238418579,0.7190000414848328,100.0
228,5.338261604309082,6.616253852844238,1.8945831060409546,0.7250000238418579,0.7250000238418579,100.0
229,7.170876502990723,5.376744747161865,1.7335909605026245,0.7250000238418579,0.7230000495910645,200.0
230,3.492645740509033,8.12775993347168,7.229647636413574,0.7250000238418579,0.7200000286102295,200.0
231,7.574827194213867,4.319106101989746,8.014047622680664,0.7250000238418579,0.7210000157356262,200.0
232,4.624693393707275,9.063932418823242,6.278294563293457,0.7250000238418579,0.737000048160553,100.0
233,3.9728145599365234,9.078025817871094,9.6367826461792,0.7250000238418579,0.7280000448226929,100.0
234,7.719043731689453,3.4464473724365234,9.391090393066406,0.7250000238418579,0.7140000462532043,200.0
235,8.435019493103027,6.4904255867004395,2.3432695865631104,0.7250000238418579,0.7460000514984131,200.0
236,5.640210151672363,7.0406389236450195,8.998204231262207,0.7250000238418579,0.7300000190734863,100.0
237,8.220919609069824,5.06079626083374,1.8998169898986816,0.7250000238418579,0.7260000109672546,200.0
238,6.961396217346191,1.0657227039337158,8.179335594177246,0.7250000238418579,0.690000057220459,200.0
239,3.2889814376831055,7.0668230056762695,3.9069323539733887,0.699999988079071,0.7070000171661377,200.0
240,2.8353662490844727,4.384045600891113,5.73481559753418,0.699999988079071,0.6970000267028809,200.0
241,6.846253871917725,1.5659266710281372,9.777423858642578,0.699999988079071,0.7010000348091125,100.0
242,2.7341766357421875,9.498868942260742,7.204903602600098,0.699999988079071,0.7130000591278076,100.0
243,2.740157127380371,9.120329856872559,7.424184799194336,0.699999988079071,0.7110000252723694,200.0
244,4.956437110900879,4.9077301025390625,7.0990753173828125,0.699999988079071,0.7130000591278076,200.0
245,3.077451705932617,3.580554723739624,4.941573619842529,0.699999988079071,0.6910000443458557,100.0
246,9.372518539428711,1.4640510082244873,9.56255054473877,0.699999988079071,0.7080000042915344,100.0
247,3.996800184249878,2.831127166748047,3.932703733444214,0.699999988079071,0.690000057220459,100.0
248,9.060236930847168,1.924349069595337,3.1787710189819336,0.699999988079071,0.7000000476837158,100.0
249,5.442294120788574,4.049572944641113,3.492690324783325,0.699999988079071,0.706000030040741,200.0
250,9.507112503051758,1.8635720014572144,3.614173412322998,0.699999988079071,0.7050000429153442,200.0
251,4.132716655731201,2.0845694541931152,6.388814449310303,0.699999988079071,0.6860000491142273,200.0
252,4.271440029144287,6.548324108123779,2.1451945304870605,0.699999988079071,0.7130000591278076,200.0
253,1.289704442024231,8.179679870605469,7.621966361999512,0.699999988079071,0.6930000185966492,200.0
254,3.422163724899292,3.696531057357788,9.62308406829834,0.699999988079071,0.703000009059906,200.0
255,2.806520938873291,7.689386367797852,8.713465690612793,0.699999988079071,0.7100000381469727,100.0
256,5.950224876403809,1.6823309659957886,3.5960917472839355,0.699999988079071,0.687000036239624,200.0
257,6.822993755340576,2.7494490146636963,6.652335166931152,0.699999988079071,0.7100000381469727,200.0
258,4.01768159866333,5.565534591674805,6.296665191650391,0.699999988079071,0.7080000042915344,200.0
259,4.016474723815918,2.8356175422668457,4.830472946166992,0.699999988079071,0.6910000443458557,100.0
260,5.171745300292969,5.270583152770996,4.804326057434082,0.699999988079071,0.7140000462532043,100.0
261,2.675076723098755,5.384064674377441,7.064114093780518,0.699999988079071,0.7020000219345093,100.0
262,2.705047607421875,3.004603862762451,9.7389554977417,0.699999988079071,0.690000057220459,100.0
263,2.0680623054504395,7.87049674987793,8.18431568145752,0.699999988079071,0.7050000429153442,200.0
264,2.362527847290039,7.997647285461426,6.824942588806152,0.699999988079071,0.7070000171661377,100.0
265,1.4111876487731934,7.964531898498535,8.395193099975586,0.699999988079071,0.6970000267028809,100.0
266,6.756124973297119,3.3007895946502686,8.002861022949219,0.699999988079071,0.7100000381469727,100.0
267,2.9356484413146973,3.1966323852539062,6.00111722946167,0.699999988079071,0.6880000233650208,200.0
268,4.909732341766357,3.47576904296875,8.117350578308105,0.699999988079071,0.7100000381469727,200.0
269,6.259227275848389,3.1759679317474365,9.1307373046875,0.699999988079071,0.7110000252723694,100.0
270,2.5834875106811523,6.216043949127197,5.61818790435791,0.699999988079071,0.7050000429153442,100.0
271,2.7430014610290527,5.143891334533691,5.958950042724609,0.699999988079071,0.7020000219345093,100.0
272,8.42676067352295,2.0987801551818848,6.8612060546875,0.699999988079071,0.7070000171661377,100.0
273,1.804535984992981,1.2683463096618652,6.879682540893555,0.675000011920929,0.6580000519752502,200.0
274,3.0364608764648438,0.40203988552093506,9.282254219055176,0.675000011920929,0.6580000519752502,100.0
275,1.3462108373641968,0.9482645988464355,8.333709716796875,0.675000011920929,0.656000018119812,100.0
276,1.8129771947860718,2.015542984008789,8.574423789978027,0.675000011920929,0.6670000553131104,200.0
277,2.0961503982543945,2.213038206100464,5.8966450691223145,0.675000011920929,0.6730000376701355,100.0
278,0.12495279312133789,6.02966833114624,9.74087905883789,0.675000011920929,0.6510000228881836,200.0
279,0.7237428426742554,3.6227262020111084,8.958799362182617,0.675000011920929,0.6630000472068787,100.0
280,0.10987818241119385,9.027480125427246,6.452184677124023,0.675000011920929,0.6450000405311584,200.0
281,1.7930018901824951,2.4337940216064453,5.783119201660156,0.675000011920929,0.6690000295639038,100.0
282,3.3607065677642822,2.326812267303467,4.92994499206543,0.675000011920929,0.6820000410079956,200.0
283,5.044142723083496,2.7854740619659424,2.015237808227539,0.6500000357627869,0.6830000281333923,100.0
284,8.499350547790527,1.678450107574463,1.4761686325073242,0.6500000357627869,0.6760000586509705,200.0
285,1.0367101430892944,4.852452278137207,3.7116479873657227,0.6500000357627869,0.6640000343322754,100.0
286,1.7259132862091064,2.614400863647461,2.1711831092834473,0.6500000357627869,0.6440000534057617,100.0
287,3.548133373260498,1.850091814994812,4.168055057525635,0.6500000357627869,0.6780000329017639,200.0
288,4.990311145782471,0.9488093852996826,3.400874137878418,0.6500000357627869,0.6620000600814819,200.0
289,6.333852291107178,5.405301094055176,0.5680882930755615,0.6500000357627869,0.675000011920929,200.0
290,1.2624895572662354,3.3883190155029297,1.9745701551437378,0.625,0.6420000195503235,200.0
291,0.048067569732666016,4.425501346588135,7.742982387542725,0.625,0.612000048160553,200.0
292,1.713002324104309,1.1574077606201172,2.5365281105041504,0.625,0.6320000290870667,200.0
293,3.995300531387329,1.0265421867370605,1.1215466260910034,0.574999988079071,0.6070000529289246,100.0
294,8.533159255981445,8.867115020751953,0.10543465614318848,0.574999988079071,0.5879999995231628,100.0
295,3.988867998123169,2.3148388862609863,0.8667361736297607,0.574999988079071,0.6180000305175781,200.0
296,0.016562938690185547,1.7382287979125977,2.0689244270324707,0.5250000357627869,0.5470000505447388,200.0
297,1.902887225151062,7.4734649658203125,0.4396909475326538,0.5250000357627869,0.5840000510215759,200.0
298,9.143926620483398,3.1687164306640625,0.08486807346343994,0.5250000357627869,0.5370000004768372,100.0
299,0.034958720207214355,1.1736607551574707,3.267421245574951,0.5250000357627869,0.5580000281333923,200.0
300,4.673111915588379,2.572314739227295,1.516079306602478,0.699999988079071,0.6930000185966492,200.0
