,0
0,0.6920999884605408
1,0.6976999640464783
2,0.6951000094413757
3,0.7012999653816223
4,0.69159996509552
5,0.6884999871253967
6,0.7106999754905701
7,0.708899974822998
8,0.642799973487854
9,0.6845999956130981
10,0.7094999551773071
11,0.714199960231781
12,0.711899995803833
13,0.7042999863624573
14,0.7119999527931213
15,0.7184000015258789
16,0.687999963760376
17,0.7091999650001526
18,0.6969999670982361
19,0.6965000033378601
20,0.6553999781608582
21,0.7105000019073486
22,0.7037000060081482
23,0.7128999829292297
24,0.7009999752044678
25,0.6906999945640564
26,0.7167999744415283
27,0.7160999774932861
28,0.5625
29,0.6811000108718872
30,0.6822999715805054
31,0.6234999895095825
32,0.6814000010490417
33,0.7028999924659729
34,0.7202999591827393
35,0.7037999629974365
36,0.6662999987602234
37,0.7026999592781067
38,0.6504999995231628
39,0.7019000053405762
40,0.6606000065803528
41,0.6929999589920044
42,0.7188000082969666
43,0.708899974822998
44,0.6861000061035156
45,0.6976999640464783
46,0.6656000018119812
47,0.708299994468689
48,0.5846999883651733
49,0.7152000069618225
50,0.6624999642372131
51,0.7141000032424927
52,0.7009999752044678
53,0.6954999566078186
54,0.699400007724762
55,0.7157999873161316
56,0.7009999752044678
57,0.7069999575614929
58,0.6581000089645386
59,0.7050999999046326
60,0.6644999980926514
61,0.6991999745368958
62,0.6940999627113342
63,0.714199960231781
64,0.6967999935150146
65,0.6988999843597412
66,0.6901999711990356
67,0.7978000044822693
68,0.6722999811172485
69,0.6912999749183655
70,0.6958000063896179
71,0.5809000134468079
72,0.7222999930381775
73,0.6841999888420105
74,0.7005000114440918
75,0.6972000002861023
76,0.6917999982833862
77,0.6834999918937683
78,0.7003999948501587
79,0.6004999876022339
80,0.6399999856948853
81,0.6949999928474426
82,0.6976999640464783
83,0.6972000002861023
84,0.7056999802589417
85,0.7192999720573425
86,0.7117999792098999
87,0.6979999542236328
88,0.7013999819755554
89,0.6920999884605408
90,0.73089998960495
91,0.6979999542236328
92,0.722000002861023
93,0.7087999582290649
94,0.7114999890327454
95,0.7109999656677246
96,0.5924000144004822
97,0.7287999987602234
98,0.7716000080108643
99,0.7060999870300293
