,0
0,0.7529000043869019
1,0.7468000054359436
2,0.7383999824523926
3,0.7414999604225159
4,0.7949000000953674
5,0.7935000061988831
6,0.755299985408783
7,0.7619999647140503
8,0.7752000093460083
9,0.7744999527931213
10,0.7608999609947205
11,0.72079998254776
12,0.7579999566078186
13,0.7877999544143677
14,0.7746999859809875
15,0.7810999751091003
16,0.7595999836921692
17,0.7343999743461609
18,0.7787999510765076
19,0.7662999629974365
20,0.7775999903678894
21,0.7674999833106995
22,0.777999997138977
23,0.7470999956130981
24,0.7511000037193298
25,0.8071999549865723
26,0.7609999775886536
27,0.7653999924659729
28,0.7724999785423279
29,0.758899986743927
30,0.7615000009536743
31,0.7680000066757202
32,0.8003999590873718
33,0.75409996509552
34,0.7558000087738037
35,0.7716000080108643
36,0.752299964427948
37,0.7932999730110168
38,0.7295999526977539
39,0.7393999695777893
40,0.753600001335144
41,0.7495999932289124
42,0.7567999958992004
43,0.6972000002861023
44,0.7928999662399292
45,0.8021000027656555
46,0.7842999696731567
47,0.7872999906539917
48,0.7820000052452087
49,0.8075999617576599
50,0.7621999979019165
51,0.7051999568939209
52,0.7282999753952026
53,0.7486000061035156
54,0.7384999990463257
55,0.7694999575614929
56,0.6983999609947205
57,0.7107999920845032
58,0.7770999670028687
59,0.7859999537467957
60,0.7572999596595764
61,0.8201999664306641
62,0.7087999582290649
63,0.7979999780654907
64,0.7652999758720398
65,0.7821999788284302
66,0.6976000070571899
67,0.7203999757766724
68,0.7019000053405762
69,0.6904000043869019
70,0.7645999789237976
71,0.7579999566078186
72,0.7626000046730042
73,0.7285000085830688
74,0.7770999670028687
75,0.7524999976158142
76,0.7489999532699585
77,0.7917999625205994
78,0.7727999687194824
79,0.7330999970436096
80,0.7035999894142151
81,0.795699954032898
82,0.7604999542236328
83,0.7753999829292297
84,0.7961999773979187
85,0.7750999927520752
86,0.8148999810218811
87,0.7569999694824219
88,0.7626999616622925
89,0.7770999670028687
90,0.7798999547958374
91,0.7597000002861023
92,0.7912999987602234
93,0.8007000088691711
94,0.7631999850273132
95,0.6532999873161316
96,0.786899983882904
97,0.762499988079071
98,0.7339999675750732
99,0.7913999557495117
