,0
0,0.821899950504303
1,0.8086000084877014
2,0.7274999618530273
3,0.7640999555587769
4,0.8145999908447266
5,0.7590000033378601
6,0.796999990940094
7,0.852899968624115
8,0.784500002861023
9,0.7961999773979187
10,0.8082000017166138
11,0.7809000015258789
12,0.8162999749183655
13,0.8406999707221985
14,0.7871999740600586
15,0.842199981212616
16,0.7831000089645386
17,0.8228999972343445
18,0.8323999643325806
19,0.79749995470047
20,0.8328999876976013
21,0.8296999931335449
22,0.8251000046730042
23,0.7950999736785889
24,0.8518999814987183
25,0.8139999508857727
26,0.7971000075340271
27,0.837399959564209
28,0.8379999995231628
29,0.8165000081062317
30,0.8118000030517578
31,0.8294000029563904
32,0.8215000033378601
33,0.677299976348877
34,0.7828999757766724
35,0.84579998254776
36,0.7633999586105347
37,0.8198999762535095
38,0.8391000032424927
39,0.8012999892234802
40,0.7976999878883362
41,0.7962999939918518
42,0.8560999631881714
43,0.840999960899353
44,0.8359999656677246
45,0.7798999547958374
46,0.801099956035614
47,0.8507999777793884
48,0.8428999781608582
49,0.7504000067710876
50,0.7809000015258789
51,0.8416999578475952
52,0.7786999940872192
53,0.8003000020980835
54,0.753600001335144
55,0.8409000039100647
56,0.8323000073432922
57,0.8036999702453613
58,0.8136999607086182
59,0.8008999824523926
60,0.7400999665260315
61,0.7938999533653259
62,0.838699996471405
63,0.8054999709129333
64,0.8348000049591064
65,0.8137999773025513
66,0.8472999930381775
67,0.817799985408783
68,0.8051999807357788
69,0.8046999573707581
70,0.8047999739646912
71,0.7964999675750732
72,0.8163999915122986
73,0.7975999712944031
74,0.8538999557495117
75,0.7831000089645386
76,0.7810999751091003
77,0.7608999609947205
78,0.7886999845504761
79,0.795799970626831
80,0.8334999680519104
81,0.785099983215332
82,0.8522999882698059
83,0.8325999975204468
84,0.7954999804496765
85,0.7712999582290649
86,0.7953000068664551
87,0.8305000066757202
88,0.8145999908447266
89,0.8003000020980835
90,0.8228999972343445
91,0.8323000073432922
92,0.7845999598503113
93,0.7914999723434448
94,0.8205999732017517
95,0.7178999781608582
96,0.8041999936103821
97,0.8280999660491943
98,0.8021999597549438
99,0.8256999850273132
