,0
0,0.8477999567985535
1,0.8331999778747559
2,0.8389999866485596
3,0.7960000038146973
4,0.7893999814987183
5,0.8035999536514282
6,0.793999969959259
7,0.7973999977111816
8,0.8154000043869019
9,0.8381999731063843
10,0.7857999801635742
11,0.8073999881744385
12,0.8592000007629395
13,0.8473999500274658
14,0.8402000069618225
15,0.7737999558448792
16,0.848800003528595
17,0.8417999744415283
18,0.8267999887466431
19,0.772599995136261
20,0.7892000079154968
21,0.7999999523162842
22,0.8379999995231628
23,0.7791999578475952
24,0.8276000022888184
25,0.8227999806404114
26,0.8549999594688416
27,0.7683999538421631
28,0.8330000042915344
29,0.7184000015258789
30,0.7833999991416931
31,0.8233999609947205
32,0.8199999928474426
33,0.8431999683380127
34,0.8159999847412109
35,0.7005999684333801
36,0.8269999623298645
37,0.7937999963760376
38,0.8377999663352966
39,0.819599986076355
40,0.8303999900817871
41,0.7981999516487122
42,0.8593999743461609
43,0.8312000036239624
44,0.7949999570846558
45,0.8276000022888184
46,0.7809999585151672
47,0.8413999676704407
48,0.7985999584197998
49,0.814799964427948
50,0.8053999543190002
51,0.8029999732971191
52,0.8101999759674072
53,0.8429999947547913
54,0.8169999718666077
55,0.7525999546051025
56,0.8343999981880188
57,0.8543999791145325
58,0.8097999691963196
59,0.7369999885559082
60,0.8123999834060669
61,0.8359999656677246
62,0.8348000049591064
63,0.8119999766349792
64,0.7910000085830688
65,0.7719999551773071
66,0.8115999698638916
67,0.8377999663352966
68,0.8425999879837036
69,0.7993999719619751
70,0.7893999814987183
71,0.796999990940094
72,0.8107999563217163
73,0.840399980545044
74,0.8438000082969666
75,0.8375999927520752
76,0.7730000019073486
77,0.7991999983787537
78,0.8015999794006348
79,0.8281999826431274
80,0.7797999978065491
81,0.8349999785423279
82,0.8161999583244324
83,0.8449999690055847
84,0.8319999575614929
85,0.8297999501228333
86,0.6651999950408936
87,0.7955999970436096
88,0.814799964427948
89,0.8327999711036682
90,0.7242000102996826
91,0.7784000039100647
92,0.8007999658584595
93,0.8075999617576599
94,0.8017999529838562
95,0.8473999500274658
96,0.8091999888420105
97,0.84579998254776
98,0.8197999596595764
99,0.75
