,0
0,0.7880000472068787
1,0.7920000553131104
2,0.7890000343322754
3,0.7630000114440918
4,0.7750000357627869
5,0.8290000557899475
6,0.8490000367164612
7,0.7940000295639038
8,0.7900000214576721
9,0.8040000200271606
10,0.7820000648498535
11,0.8300000429153442
12,0.8210000395774841
13,0.7660000324249268
14,0.7860000133514404
15,0.6890000104904175
16,0.8250000476837158
17,0.8190000653266907
18,0.7750000357627869
19,0.8170000314712524
20,0.8500000238418579
21,0.8050000667572021
22,0.8220000267028809
23,0.8010000586509705
24,0.7230000495910645
25,0.8170000314712524
26,0.8070000410079956
27,0.8170000314712524
28,0.7450000643730164
29,0.7780000567436218
30,0.7860000133514404
31,0.796000063419342
32,0.8280000686645508
33,0.8540000319480896
34,0.8580000400543213
35,0.8460000157356262
36,0.7620000243186951
37,0.8500000238418579
38,0.800000011920929
39,0.8420000672340393
40,0.7890000343322754
41,0.7620000243186951
42,0.7540000081062317
43,0.7820000648498535
44,0.8390000462532043
45,0.8410000205039978
46,0.8250000476837158
47,0.7600000500679016
48,0.7660000324249268
49,0.7920000553131104
50,0.815000057220459
51,0.7470000386238098
52,0.831000030040741
53,0.7520000338554382
54,0.8060000538825989
55,0.7660000324249268
56,0.8600000143051147
57,0.7790000438690186
58,0.7710000276565552
59,0.7870000600814819
60,0.7620000243186951
61,0.8010000586509705
62,0.76500004529953
63,0.7910000085830688
64,0.6990000605583191
65,0.7630000114440918
66,0.8600000143051147
67,0.7170000076293945
68,0.8040000200271606
69,0.7710000276565552
70,0.7350000143051147
71,0.8380000591278076
72,0.7980000376701355
73,0.76500004529953
74,0.7550000548362732
75,0.8220000267028809
76,0.7720000147819519
77,0.7880000472068787
78,0.8210000395774841
79,0.8250000476837158
80,0.815000057220459
81,0.7700000405311584
82,0.753000020980835
83,0.7770000100135803
84,0.8730000257492065
85,0.7790000438690186
86,0.815000057220459
87,0.7780000567436218
88,0.8280000686645508
89,0.7670000195503235
90,0.8420000672340393
91,0.8240000605583191
92,0.8270000219345093
93,0.796000063419342
94,0.7700000405311584
95,0.8330000638961792
96,0.8370000123977661
97,0.7000000476837158
98,0.7940000295639038
99,0.8140000104904175
